"운영일","PPC","hash","SKU","UNIT","SKU당 피킹시간","UNIT당 피킹시간","주차","월","년"
"2025-05-07","대구북구점","pU2OmkdV",29,39.0,"0.23",0.1741025641025641,19,5,2025
"2025-05-07","부산남구점","B1dIEzw0",329,485.0,"0.22",0.14909278350515465,19,5,2025
"2025-05-07","서초교대점","6294J5Xe",459,699.0,"0.27",0.1778969957081545,19,5,2025
"2025-05-07","대전중구점","c9mbQ61c",347,527.0,"0.27",0.1779506641366224,19,5,2025
"2025-05-07","오산점","LJkTsIvr",658,1055.0,"0.19",0.11809478672985782,19,5,2025
"2025-05-07","대전서구점","QzLYl28U",401,586.0,"0.23",0.15610921501706485,19,5,2025
"2025-05-07","수원인계점","u69rhTyR",419,634.0,"0.35",0.23378548895899054,19,5,2025
"2025-05-07","서초반포점","nPNYNz82",431,630.0,"0.31",0.21499999999999997,19,5,2025
"2025-05-07","김해점","BWwgof1r",48,65.0,"0.33",0.24630769230769234,19,5,2025
"2025-05-07","영등포신길점","zahbo1Mi",496,758.0,"0.33",0.2136675461741425,19,5,2025
"2025-05-07","구로신도림점","9J03600G",455,599.0,"0.32",0.2457929883138564,19,5,2025
"2025-05-07","서초반포점","42fGtzmL",222,350.0,"0.38",0.24365714285714285,19,5,2025
"2025-05-07","부산진구점","TMNQXZlB",32,43.0,"0.22",0.16627906976744186,19,5,2025
"2025-05-07","마포상암점","DwavV7fm",424,707.0,"0.44",0.26231966053748235,19,5,2025
"2025-05-07","청주상당점","gCMCaJBz",285,404.0,"0.48",0.3398019801980198,19,5,2025
"2025-05-07","강동천호점","tTdwcH27",579,796.0,"0.35",0.2548994974874372,19,5,2025
"2025-05-07","송파문정점","QsLQgjJW",242,369.0,"0.28",0.18035230352303522,19,5,2025
"2025-05-07","관악신림점","lK9pe0ZZ",95,138.0,"0.30",0.2078985507246377,19,5,2025
"2025-05-07","도봉쌍문점","yI02DpwE",10,16.0,"0.41",0.255,19,5,2025
"2025-05-07","평택점","Q7qryAuv",563,839.0,"0.40",0.2663647199046484,19,5,2025
"2025-05-07","대전중구점","fAX6Fj8Q",393,539.0,"0.30",0.21918367346938775,19,5,2025
"2025-05-07","안산점","emrvwbrO",540,765.0,"0.28",0.1969019607843137,19,5,2025
"2025-05-07","대구달서점","pi8h9Rl6",587,814.0,"0.31",0.220982800982801,19,5,2025
"2025-05-07","서초내방점","XyyGagWA",625,939.0,"0.25",0.16633652822151224,19,5,2025
"2025-05-07","부천점","2Icr2hVM",322,481.0,"0.69",0.46505197505197504,19,5,2025
"2025-05-07","하남점","T8svZuLt",195,280.0,"0.29",0.20014285714285715,19,5,2025
"2025-05-07","동탄점","lw1BTv3n",94,138.0,"0.29",0.1965217391304348,19,5,2025
"2025-05-07","강북미아점","lMerY64N",135,248.0,"0.26",0.14201612903225805,19,5,2025
"2025-05-07","하남점","s7UxAABH",356,524.0,"0.42",0.2857824427480916,19,5,2025
"2025-05-07","강남양재점","9ky1unq2",441,716.0,"0.43",0.263840782122905,19,5,2025
"2025-05-07","수원인계점","8Rho3FKz",177,262.0,"0.56",0.38106870229007633,19,5,2025
"2025-05-07","군포점","JVgFFIYz",462,624.0,"0.20",0.14682692307692308,19,5,2025
"2025-05-07","중구명동점","rQRDzh4y",668,969.0,"0.29",0.20210526315789473,19,5,2025
"2025-05-07","인천검단점","p7OckvJL",302,447.0,"0.31",0.21049217002237136,19,5,2025
"2025-05-07","용인점","QxUXIq6u",101,153.0,"0.26",0.17313725490196077,19,5,2025
"2025-05-07","수원광교점","7yMxBCmU",257,370.0,"0.23",0.16035135135135134,19,5,2025
"2025-05-07","중랑면목점","9iY7LEjJ",131,198.0,"0.31",0.20479797979797978,19,5,2025
"2025-05-07","서초반포점","fYW0eROT",390,641.0,"0.31",0.18666146645865836,19,5,2025
"2025-05-07","안양점","0R4ZBaY0",618,930.0,"0.22",0.14865591397849462,19,5,2025
"2025-05-07","관악신림점","R61NQ76P",184,272.0,"0.31",0.20823529411764707,19,5,2025
"2025-05-07","춘천점","PzrcQw8c",334,512.0,"0.55",0.36173828125,19,5,2025
"2025-05-07","은평점","Wgz04FE0",278,440.0,"0.42",0.2670681818181818,19,5,2025
"2025-05-07","구로신도림점","LVpPbKFM",196,303.0,"0.38",0.244983498349835,19,5,2025
"2025-05-07","영등포신길점","rbHSCBxJ",250,393.0,"0.19",0.1206615776081425,19,5,2025
"2025-05-07","청주상당점","51IOAhFS",502,700.0,"0.21",0.15352857142857143,19,5,2025
"2025-05-07","동작상도점","tv5WDWBz",746,1073.0,"0.28",0.19705498602050325,19,5,2025
"2025-05-07","동대문제기점","cqYnkqRd",118,201.0,"0.20",0.1190547263681592,19,5,2025
"2025-05-07","천안점","zMROO55O",355,479.0,"0.26",0.19281837160751567,19,5,2025
"2025-05-07","부산동래점","tvWvO9IF",510,756.0,"0.31",0.20671957671957672,19,5,2025
"2025-05-07","은평점","Z47IyY3T",646,928.0,"0.31",0.2133728448275862,19,5,2025
"2025-05-07","부천점","BHoqohab",95,126.0,"0.28",0.2095238095238095,19,5,2025
"2025-05-07","평택점","sctNy8Lj",602,898.0,"0.45",0.2996770601336303,19,5,2025
"2025-05-07","창원점","bxkg0Ysc",258,356.0,"0.18",0.1325561797752809,19,5,2025
"2025-05-07","전주점","nH8q514C",205,285.0,"0.40",0.2849473684210526,19,5,2025
"2025-05-07","영등포신길점","LmPpKfmr",385,585.0,"0.37",0.24487179487179486,19,5,2025
"2025-05-07","관악신림점","h16tYNx1",558,781.0,"0.28",0.20075544174135723,19,5,2025
"2025-05-07","김포점","nzmzQTcr",123,182.0,"0.36",0.24598901098901102,19,5,2025
"2025-05-07","부산남구점","SwVsCHkX",145,249.0,"0.30",0.17546184738955822,19,5,2025
"2025-05-07","중랑면목점","99VgIJqQ",386,551.0,"0.40",0.2828675136116153,19,5,2025
"2025-05-07","부산사하점","oGV1Kmvi",255,386.0,"0.19",0.12626943005181349,19,5,2025
"2025-05-07","구로신도림점","he37fK4S",351,519.0,"0.51",0.3460308285163777,19,5,2025
"2025-05-07","군포점","gs0k3gEA",487,781.0,"0.26",0.15989756722151088,19,5,2025
"2025-05-07","대구중구점","IeQwjX7f",255,368.0,"0.25",0.1758967391304348,19,5,2025
"2025-05-07","용산한남점","ELesfXPx",290,416.0,"0.21",0.14680288461538463,19,5,2025
"2025-05-07","도봉쌍문점","wUMBCaLW",14,24.0,"0.26",0.15083333333333335,19,5,2025
"2025-05-07","강서화곡점","LIsCaH85",391,617.0,"0.32",0.20304700162074554,19,5,2025
"2025-05-07","은평점","VKX1ttmH",344,474.0,"0.34",0.24430379746835443,19,5,2025
"2025-05-07","성동옥수점","a8WypZLl",322,488.0,"0.25",0.16809426229508198,19,5,2025
"2025-05-07","부산진구점","JGV7LUCk",343,494.0,"0.23",0.1590080971659919,19,5,2025
"2025-05-07","강서화곡점","lmtDuf2O",108,153.0,"0.22",0.15274509803921568,19,5,2025
"2025-05-07","김포점","MVpL9fIM",223,335.0,"0.36",0.24074626865671644,19,5,2025
"2025-05-07","강남압구정점","RVH9aKQ7",389,639.0,"0.34",0.20665101721439752,19,5,2025
"2025-05-07","중구명동점","LGDxaxsM",82,130.0,"0.39",0.24684615384615388,19,5,2025
"2025-05-07","김포점","TIBGTiPT",82,129.0,"0.33",0.2072093023255814,19,5,2025
"2025-05-07","대전중구점","qycON7U3",462,715.0,"0.36",0.23538461538461541,19,5,2025
"2025-05-07","구리점","hJCPiyIx",545,782.0,"0.56",0.38856777493606137,19,5,2025
"2025-05-07","서대문신촌점","BHjfFvJp",509,759.0,"0.47",0.31354413702239786,19,5,2025
"2025-05-07","부천점","CXNOWlKe",204,316.0,"0.32",0.20813291139240506,19,5,2025
"2025-05-07","광진자양점","bdjz0w8N",383,598.0,"0.52",0.3309698996655518,19,5,2025
"2025-05-07","구리점","OtNf0GpA",346,457.0,"0.42",0.31864332603938733,19,5,2025
"2025-05-07","강서가양점","Y1N1k8F4",332,461.0,"0.23",0.1665943600867679,19,5,2025
"2025-05-07","하남점","Zvao2hDb",439,637.0,"0.28",0.19601255886970173,19,5,2025
"2025-05-07","강서화곡점","o8NlEtTO",439,640.0,"0.63",0.43029687499999997,19,5,2025
"2025-05-07","성남점","5GBFlPzu",264,401.0,"0.36",0.23882793017456358,19,5,2025
"2025-05-07","노원중계점","MSpyvrhF",28,39.0,"0.30",0.21282051282051284,19,5,2025
"2025-05-07","강서가양점","fbnXfIYp",38,76.0,"0.28",0.1406578947368421,19,5,2025
"2025-05-07","부산남구점","uAoL2W1P",16,17.0,"0.15",0.13941176470588235,19,5,2025
"2025-05-07","광진자양점","25mUdDQn",46,88.0,"0.40",0.2114772727272727,19,5,2025
"2025-05-07","인천청라점","LJeU29D8",10,12.0,"0.28",0.2333333333333333,19,5,2025
"2025-05-07","평택고덕점","JiexC6rp",620,858.0,"0.28",0.2014219114219114,19,5,2025
"2025-05-07","김해점","PyQ4Dv0C",295,493.0,"0.32",0.1907707910750507,19,5,2025
"2025-05-07","송파잠실점","qDOozDbk",251,357.0,"0.39",0.27319327731092435,19,5,2025
"2025-05-07","동대문제기점","NXkJTahy",685,949.0,"0.27",0.19426765015806113,19,5,2025
"2025-05-07","부산남구점","dfewKmlQ",289,409.0,"0.25",0.17711491442542787,19,5,2025
"2025-05-07","은평점","pw4sOgaY",208,294.0,"0.22",0.15530612244897957,19,5,2025
"2025-05-07","대구수성점","GEKMXICM",479,695.0,"0.22",0.1514820143884892,19,5,2025
"2025-05-07","의정부점","IasmFQ2R",690,1001.0,"0.27",0.18577422577422578,19,5,2025
"2025-05-07","강서가양점","GMfYN1v1",328,502.0,"0.36",0.2353585657370518,19,5,2025
"2025-05-07","인천연수점","gakwL7dM",634,924.0,"0.29",0.1971103896103896,19,5,2025
"2025-05-07","인천부평점","FDmBBNX9",576,768.0,"0.29",0.21838541666666667,19,5,2025
"2025-05-07","강남논현점","Glk9imc8",618,967.0,"0.34",0.2173319544984488,19,5,2025
"2025-05-07","군포점","Y8oDwmm9",298,445.0,"0.20",0.1344494382022472,19,5,2025
"2025-05-07","수원권선점","GcrfysNu",24,50.0,"0.29",0.1378,19,5,2025
"2025-05-07","서대문신촌점","zjS8d1Ug",35,60.0,"0.22",0.12883333333333333,19,5,2025
"2025-05-07","강서화곡점","HMubalIR",424,611.0,"0.35",0.24512274959083472,19,5,2025
"2025-05-07","대전유성점","Q9SSoPY1",593,820.0,"0.29",0.20648780487804877,19,5,2025
"2025-05-07","송파신천점","n9q4uGrl",498,728.0,"0.32",0.22184065934065933,19,5,2025
"2025-05-07","대구북구점","I6nYB1RK",526,747.0,"0.18",0.12657295850066935,19,5,2025
"2025-05-07","분당점","Ri1CTYRv",281,393.0,"0.35",0.24982188295165397,19,5,2025
"2025-05-07","수원광교점","qYx0mpLy",645,915.0,"0.18",0.12959562841530053,19,5,2025
"2025-05-07","용인점","TmmnlKaj",428,604.0,"0.30",0.21228476821192052,19,5,2025
"2025-05-07","부산동래점","DEI20MbR",202,278.0,"0.27",0.19266187050359712,19,5,2025
"2025-05-07","대구북구점","VI9D68Rw",364,542.0,"0.20",0.13302583025830259,19,5,2025
"2025-05-07","오산점","4s2m5a9y",56,74.0,"0.20",0.15256756756756756,19,5,2025
"2025-05-07","청주상당점","4Iptxz5t",249,349.0,"0.34",0.24412607449856735,19,5,2025
"2025-05-07","동대문제기점","xInfd1TP",518,810.0,"0.42",0.2678641975308642,19,5,2025
"2025-05-07","부천점","KvgfgOFc",605,931.0,"0.38",0.24981740064446833,19,5,2025
"2025-05-07","중구명동점","750Z3dq9",285,476.0,"0.26",0.15474789915966386,19,5,2025
"2025-05-07","하남점","qlKedeNM",493,741.0,"0.24",0.15789473684210525,19,5,2025
"2025-05-07","대전중구점","l3lFvHUi",504,701.0,"0.25",0.18269614835948644,19,5,2025
"2025-05-07","강남양재점","jHDal2Yv",626,1047.0,"0.38",0.22951289398280803,19,5,2025
"2025-05-07","평택점","kwtLKd92",270,388.0,"0.27",0.18860824742268043,19,5,2025
"2025-05-07","서초교대점","4vG2NlGb",458,653.0,"0.32",0.22303215926493106,19,5,2025
"2025-05-07","서대문신촌점","3xWZnmyh",567,819.0,"0.29",0.2042124542124542,19,5,2025
"2025-05-07","안양점","5ZI3SAqV",304,496.0,"0.39",0.24129032258064517,19,5,2025
"2025-05-07","군포점","OPCsF0jw",583,818.0,"0.20",0.14594132029339854,19,5,2025
"2025-05-07","시흥점","OP2DNykG",39,51.0,"0.18",0.1396078431372549,19,5,2025
"2025-05-07","안산점","kZY4FpVA",274,414.0,"0.26",0.1716425120772947,19,5,2025
"2025-05-07","대구달서점","Ulhpb7xc",94,148.0,"0.23",0.1441891891891892,19,5,2025
"2025-05-07","성남점","vFBHudXA",607,873.0,"0.34",0.23727376861397478,19,5,2025
"2025-05-07","수원인계점","fU8oqkAX",378,508.0,"0.40",0.2963188976377953,19,5,2025
"2025-05-07","용산한남점","jircfJee",520,805.0,"0.26",0.16498136645962733,19,5,2025
"2025-05-07","안양점","ZGV1QOnm",280,422.0,"0.32",0.2127962085308057,19,5,2025
"2025-05-07","동대문제기점","sXnvwKAI",30,57.0,"0.23",0.12192982456140351,19,5,2025
"2025-05-07","전주점","Nf8jeBoI",5,8.0,"0.45",0.28125,19,5,2025
"2025-05-07","서초내방점","yQtgpAxd",364,550.0,"0.23",0.15227272727272728,19,5,2025
"2025-05-07","부산동래점","Tt82tg8S",251,345.0,"0.26",0.18947826086956523,19,5,2025
"2025-05-07","김해점","uvx2FfjR",484,716.0,"0.19",0.12972067039106144,19,5,2025
"2025-05-07","천안점","DjPCrSlL",806,1174.0,"0.25",0.17234241908006814,19,5,2025
"2025-05-07","영등포신길점","kqkU4BGo",588,833.0,"0.32",0.2262905162064826,19,5,2025
"2025-05-07","수원광교점","0bUKNOt8",356,488.0,"0.30",0.21565573770491803,19,5,2025
"2025-05-07","서대문신촌점","UglaY3vw",538,790.0,"0.20",0.13754430379746835,19,5,2025
"2025-05-07","중구명동점","sFoXCoYH",367,552.0,"0.28",0.18461956521739128,19,5,2025
"2025-05-07","서초교대점","O1ArY17Z",221,322.0,"0.29",0.1967080745341615,19,5,2025
"2025-05-07","대구달서점","shzxbxfs",455,710.0,"0.25",0.1572112676056338,19,5,2025
"2025-05-07","구로신도림점","ez8Li0EF",570,820.0,"0.27",0.18896341463414632,19,5,2025
"2025-05-07","인천남부점","DiOZ7vNP",578,844.0,"0.24",0.16693127962085305,19,5,2025
"2025-05-07","송파신천점","HhBDNYPq",40,57.0,"0.29",0.20192982456140351,19,5,2025
"2025-05-07","대전서구점","akRoaV6l",27,33.0,"0.25",0.20363636363636362,19,5,2025
"2025-05-07","일산점","crCTe3fI",13,15.0,"0.21",0.186,19,5,2025
"2025-05-07","서대문신촌점","sCtl9Mcp",447,652.0,"0.38",0.2623773006134969,19,5,2025
"2025-05-07","노원중계점","iWWGntLu",374,573.0,"0.28",0.1851134380453752,19,5,2025
"2025-05-07","분당점","krQsLuU7",515,740.0,"0.24",0.17021621621621622,19,5,2025
"2025-05-07","인천남부점","WWPwET2K",414,628.0,"0.39",0.25722929936305733,19,5,2025
"2025-05-07","인천부평점","oNGTgji2",342,465.0,"0.28",0.20391397849462364,19,5,2025
"2025-05-07","부산사하점","fD8qZXE9",382,553.0,"0.26",0.17831826401446654,19,5,2025
"2025-05-07","송파문정점","SMk18cE5",452,659.0,"0.29",0.19843702579666161,19,5,2025
"2025-05-07","대전중구점","1875rdyA",377,539.0,"0.22",0.1535621521335807,19,5,2025
"2025-05-07","분당점","7N3jVenU",558,881.0,"0.34",0.21505107832009082,19,5,2025
"2025-05-07","안산점","76Ew20Tf",660,977.0,"0.34",0.23132036847492324,19,5,2025
"2025-05-07","노원중계점","tY9ffN2y",411,570.0,"0.19",0.14049122807017544,19,5,2025
"2025-05-07","관악신림점","B0K7CoW4",605,882.0,"0.33",0.223015873015873,19,5,2025
"2025-05-07","중구명동점","oSgBd3Yk",100,145.0,"0.25",0.1706896551724138,19,5,2025
"2025-05-07","성남점","GtHlKLGH",253,362.0,"0.41",0.28635359116022097,19,5,2025
"2025-05-07","용산한남점","M8dcKjPV",579,866.0,"0.23",0.15148960739030023,19,5,2025
"2025-05-07","수원권선점","aHMaBPNJ",319,565.0,"0.31",0.1771858407079646,19,5,2025
"2025-05-07","오산점","xQhOUIKD",156,201.0,"0.20",0.15835820895522387,19,5,2025
"2025-05-07","서초내방점","DbYEFdlL",339,565.0,"0.23",0.13998230088495575,19,5,2025
"2025-05-07","강남논현점","xrqqAx0V",738,1147.0,"0.29",0.18564952048823016,19,5,2025
"2025-05-07","마포상암점","WrmCoQD8",278,423.0,"0.21",0.1400709219858156,19,5,2025
"2025-05-07","관악신림점","IwF10gyu",26,35.0,"0.35",0.262,19,5,2025
"2025-05-07","춘천점","9kjqdXac",298,447.0,"0.37",0.24588366890380312,19,5,2025
"2025-05-07","송파신천점","hPnbHWtj",411,632.0,"0.27",0.17395569620253165,19,5,2025
"2025-05-07","일산점","DzAQsRYR",491,758.0,"0.25",0.16031662269129288,19,5,2025
"2025-05-07","천안점","sN6WhgN3",304,453.0,"0.30",0.20203090507726268,19,5,2025
"2025-05-07","의정부점","9A6pIDx5",22,48.0,"0.39",0.17916666666666667,19,5,2025
"2025-05-07","인천연수점","akjS4PBh",26,29.0,"0.24",0.21689655172413794,19,5,2025
"2025-05-07","원주점","rZenoiqK",360,524.0,"0.24",0.1651526717557252,19,5,2025
"2025-05-07","인천연수점","T5i1O6e4",607,883.0,"0.22",0.14812004530011325,19,5,2025
"2025-05-07","전주점","T9SAKNt8",219,322.0,"0.34",0.23394409937888197,19,5,2025
"2025-05-07","강서화곡점","R5oI3jNm",616,940.0,"0.29",0.1900212765957447,19,5,2025
"2025-05-07","청주흥덕점","sJitghj6",362,577.0,"0.28",0.17291161178509531,19,5,2025
"2025-05-07","강북미아점","8xKen5Zp",394,619.0,"0.29",0.18450726978998383,19,5,2025
"2025-05-07","광진자양점","MZvWzRLJ",531,813.0,"0.32",0.21127921279212794,19,5,2025
"2025-05-07","동대문제기점","aGihq603",265,387.0,"0.28",0.19289405684754524,19,5,2025
"2025-05-07","김포점","iDYG3yYq",1093,1647.0,"0.48",0.3191621129326047,19,5,2025
"2025-05-07","인천검단점","OwCyXwa8",121,170.0,"0.25",0.17588235294117646,19,5,2025
"2025-05-07","안산점","Gzi2pujh",787,1184.0,"0.31",0.20427364864864866,19,5,2025
"2025-05-07","금천독산점","MjqlAtrf",728,1049.0,"0.29",0.20158245948522402,19,5,2025
"2025-05-07","안양점","3xm2GzQf",390,561.0,"0.17",0.11586452762923351,19,5,2025
"2025-05-07","강동천호점","GHvF8mgF",671,1061.0,"0.30",0.19041470311027334,19,5,2025
"2025-05-07","대전중구점","vaWuUypv",548,776.0,"0.32",0.22436855670103095,19,5,2025
"2025-05-07","대구북구점","LYBhMfjL",359,546.0,"0.23",0.15005494505494507,19,5,2025
"2025-05-07","전주점","BEYuPb0A",125,172.0,"0.33",0.23627906976744187,19,5,2025
"2025-05-07","중랑면목점","lmLiFe6P",24,25.0,"0.29",0.276,19,5,2025
"2025-05-07","원주점","BMFAwmjj",549,768.0,"0.28",0.20372395833333334,19,5,2025
"2025-05-07","부산진구점","Gk24swne",436,616.0,"0.23",0.16087662337662337,19,5,2025
"2025-05-07","안산점","RySZUuus",297,397.0,"0.24",0.18093198992443324,19,5,2025
"2025-05-07","부산남구점","0dBVp80W",291,468.0,"0.49",0.3046581196581197,19,5,2025
"2025-05-07","대전서구점","9vUi6xiG",350,525.0,"0.33",0.22110476190476192,19,5,2025
"2025-05-07","구로신도림점","IZ0yfQCT",318,510.0,"0.48",0.2973333333333333,19,5,2025
"2025-05-07","김포점","geMwkTkD",1160,1626.0,"0.41",0.290159901599016,19,5,2025
"2025-05-07","고양점","jH5oW476",148,203.0,"0.24",0.17743842364532023,19,5,2025
"2025-05-07","일산점","xhrLoRv7",516,768.0,"0.29",0.19424479166666667,19,5,2025
"2025-05-07","인천부평점","kCD2IzWn",764,1151.0,"0.30",0.19926151172893136,19,5,2025
"2025-05-07","동탄점","9iNMmmJK",336,509.0,"0.23",0.15233791748526523,19,5,2025
"2025-05-07","김해점","fzjMhBEg",637,973.0,"0.26",0.16922918807810894,19,5,2025
"2025-05-07","대구수성점","e8BXerZU",541,832.0,"0.24",0.15311298076923077,19,5,2025
"2025-05-07","관악신림점","0qX9JwTW",242,325.0,"0.25",0.18584615384615386,19,5,2025
"2025-05-07","인천용현점","sUj3Nhpe",19,28.0,"0.29",0.19571428571428573,19,5,2025
"2025-05-07","울산남구점","uGXUmCih",331,480.0,"0.22",0.14966666666666667,19,5,2025
"2025-05-07","동작상도점","gU33DnNZ",526,789.0,"0.31",0.2067427122940431,19,5,2025
"2025-05-07","금천독산점","nIbFkjCE",665,954.0,"0.28",0.19783018867924526,19,5,2025
"2025-05-07","원주점","tSupYDLm",252,387.0,"0.40",0.26242894056847543,19,5,2025
"2025-05-07","대전서구점","bHWCm00H",354,512.0,"0.33",0.22708984375,19,5,2025
"2025-05-07","대구북구점","VytvYGL4",212,345.0,"0.49",0.3011014492753623,19,5,2025
"2025-05-07","금천독산점","RSDIHeTW",489,731.0,"0.35",0.2326812585499316,19,5,2025
"2025-05-07","서대문신촌점","hcI1z5sG",453,731.0,"0.47",0.2892749658002736,19,5,2025
"2025-05-07","노원중계점","hQToVqZR",248,342.0,"0.26",0.19058479532163744,19,5,2025
"2025-05-07","원주점","vTvBUcMx",622,911.0,"0.30",0.20714599341383097,19,5,2025
"2025-05-07","부산남구점","MJij1IHq",411,537.0,"0.23",0.1732029795158287,19,5,2025
"2025-05-07","은평점","PZ4xqIXh",408,627.0,"0.41",0.2669377990430622,19,5,2025
"2025-05-07","동대문제기점","ZvqZdNI8",345,503.0,"0.26",0.18047713717693836,19,5,2025
"2025-05-07","중구명동점","IXiWqNiC",227,366.0,"0.29",0.18046448087431693,19,5,2025
"2025-05-07","성남점","6xxTTQr4",88,121.0,"0.33",0.24256198347107438,19,5,2025
"2025-05-07","김포점","PQ6yFRYW",106,157.0,"0.39",0.26535031847133755,19,5,2025
"2025-05-07","청주상당점","bHJ3YC9z",410,539.0,"0.24",0.1807421150278293,19,5,2025
"2025-05-07","원주점","ZleG3uYa",369,534.0,"0.20",0.13962546816479401,19,5,2025
"2025-05-07","인천용현점","3M1uxuRH",566,839.0,"0.33",0.22216924910607866,19,5,2025
"2025-05-07","도봉쌍문점","wYIhxLno",34,43.0,"0.26",0.20488372093023258,19,5,2025
"2025-05-07","동대문제기점","qTPYWHNg",348,538.0,"0.33",0.21628252788104088,19,5,2025
"2025-05-07","파주점","AbbMvUdy",185,249.0,"0.22",0.16032128514056226,19,5,2025
"2025-05-07","부산사하점","BtA7NoqD",39,59.0,"0.20",0.12915254237288135,19,5,2025
"2025-05-07","송파잠실점","zZU5XkHM",799,1249.0,"0.29",0.1857726180944756,19,5,2025
"2025-05-07","청주흥덕점","R4jEHZdl",153,230.0,"0.20",0.13491304347826089,19,5,2025
"2025-05-07","성남점","aHVtEN1B",100,134.0,"0.29",0.21686567164179105,19,5,2025
"2025-05-07","서초내방점","fu37WmBs",242,372.0,"0.25",0.16010752688172045,19,5,2025
"2025-05-07","성동옥수점","qCj6pWfK",1089,1728.0,"0.28",0.17947337962962961,19,5,2025
"2025-05-07","부천점","QcBq1G6p",932,1282.0,"0.28",0.20048361934477377,19,5,2025
"2025-05-07","전주점","Jt2OzxHf",179,283.0,"0.47",0.2946643109540636,19,5,2025
"2025-05-07","광진자양점","E3tnEGub",300,436.0,"0.38",0.2601146788990826,19,5,2025
"2025-05-07","수원광교점","nSzXlhM8",427,638.0,"0.19",0.1240909090909091,19,5,2025
"2025-05-07","청주상당점","490eGEez",5,7.0,"0.20",0.14285714285714285,19,5,2025
"2025-05-07","인천남부점","1sB0O8QH",25,29.0,"0.24",0.20344827586206898,19,5,2025
"2025-05-07","인천남부점","BvCEahjn",303,424.0,"0.41",0.2915801886792453,19,5,2025
"2025-05-07","고양점","fslmBewJ",52,73.0,"0.32",0.22863013698630139,19,5,2025
"2025-05-07","성동옥수점","PgXpD8WT",128,187.0,"0.23",0.1597860962566845,19,5,2025
"2025-05-07","용인점","OKYd1XRQ",321,442.0,"0.24",0.17420814479638008,19,5,2025
"2025-05-07","서대문신촌점","IIeSsqCu",549,852.0,"0.26",0.17011737089201878,19,5,2025
"2025-05-07","강남양재점","KqWqQQ5x",255,361.0,"0.50",0.35426592797783935,19,5,2025
"2025-05-07","서초교대점","DKSUQHiV",461,712.0,"0.27",0.17785112359550562,19,5,2025
"2025-05-07","부산진구점","RfRWBf2q",592,893.0,"0.24",0.16123180291153413,19,5,2025
"2025-05-07","평택점","lRJVYZAJ",270,444.0,"0.34",0.20549549549549548,19,5,2025
"2025-05-07","동탄점","O8OonyA3",371,500.0,"0.31",0.23258,19,5,2025
"2025-05-07","송파문정점","5Mb6bEnn",250,368.0,"0.38",0.26070652173913045,19,5,2025
"2025-05-07","대전중구점","5tztsg7w",17,24.0,"0.25",0.17375,19,5,2025
"2025-05-07","원주점","xNuyF9jP",335,518.0,"0.51",0.32669884169884167,19,5,2025
"2025-05-07","광진자양점","4ceRGp8e",282,383.0,"0.35",0.2556396866840731,19,5,2025
"2025-05-07","부산동래점","22PejDnu",293,428.0,"0.34",0.2297897196261682,19,5,2025
"2025-05-07","울산남구점","sLQ6BI7N",70,126.0,"0.19",0.10587301587301587,19,5,2025
"2025-05-07","인천청라점","V5PbvzeZ",342,533.0,"0.50",0.3201688555347092,19,5,2025
"2025-05-07","안산점","JhbPdgo7",94,153.0,"0.32",0.19549019607843138,19,5,2025
"2025-05-07","수원권선점","QeE0bLPT",466,679.0,"0.34",0.23512518409425626,19,5,2025
"2025-05-07","수원인계점","RMsBRbQF",57,72.0,"0.34",0.26555555555555554,19,5,2025
"2025-05-07","성동옥수점","mww7uR3N",327,471.0,"0.26",0.1775796178343949,19,5,2025
"2025-05-07","청주흥덕점","cIevld9y",353,530.0,"0.25",0.1648867924528302,19,5,2025
"2025-05-07","천안점","EjLHoyBa",534,861.0,"0.21",0.1297212543554007,19,5,2025
"2025-05-07","인천청라점","ceKUG55L",465,693.0,"0.44",0.2941702741702742,19,5,2025
"2025-05-07","도봉쌍문점","ngMtSGQF",409,610.0,"0.39",0.26326229508196725,19,5,2025
"2025-05-07","서대문신촌점","SOwrQVQR",528,774.0,"0.19",0.1324547803617571,19,5,2025
"2025-05-07","노원중계점","TG6AYuqL",657,946.0,"0.31",0.21420718816067652,19,5,2025
"2025-05-07","파주점","XPJ6dVvN",774,1123.0,"0.21",0.14262689225289402,19,5,2025
"2025-05-07","의정부점","xDy93c9l",306,406.0,"0.48",0.3586206896551724,19,5,2025
"2025-05-07","광진자양점","5OxzuRxQ",469,691.0,"0.36",0.24594790159189578,19,5,2025
"2025-05-07","평택점","OT0JzIbQ",275,398.0,"0.37",0.2578140703517588,19,5,2025
"2025-05-07","부산남구점","2xEBlVEA",307,413.0,"0.22",0.16469733656174332,19,5,2025
"2025-05-07","강북미아점","8sV8TUaf",143,225.0,"0.21",0.13506666666666667,19,5,2025
"2025-05-07","수원인계점","L2Pr9bao",239,314.0,"0.33",0.2490764331210191,19,5,2025
"2025-05-07","구로신도림점","ZuVoU2Ym",58,84.0,"0.26",0.1761904761904762,19,5,2025
"2025-05-07","일산점","KWrgxx8b",622,880.0,"0.18",0.12582954545454547,19,5,2025
"2025-05-07","춘천점","SkRT1Kvs",12,12.0,"0.32",0.3183333333333333,19,5,2025
"2025-05-07","대전유성점","LrlwCGuv",220,336.0,"0.27",0.17991071428571428,19,5,2025
"2025-05-07","동탄점","HiyEldkk",334,509.0,"0.27",0.17970530451866404,19,5,2025
