"일자","시간","FC명","작업자","입고 시간","진열 시간","입고진열 시간","입고지원 시간","총 입고시간","피킹대기 시간","피킹 시간","패킹 시간","총 피패킹 시간","지원 시간","휴게 시간","매뉴얼_미작업","오토_미작업","총 합계시간"
"2025-05-08","17","천안점","FBj1K7xM","0.0","0.0","0.0","0.0","0.0","8.7","30.1","22.5","61.3","0.0","0.0","0.0","0.0","61.3"
"2025-05-08","17","부천점","8havTYtO","0.0","0.0","0.0","0.0","0.0","11.7","13.9","4.6","30.2","0.0","0.1","0.2","0.0","30.5"
"2025-05-08","17","인천남부점","EH6EUEgI","0.0","0.0","0.0","0.0","0.0","14.0","27.8","18.4","60.2","0.0","0.0","0.1","0.0","60.3"
"2025-05-08","17","대구중구점","JrIWDzuN","0.0","0.0","0.0","0.0","0.0","14.4","22.7","18.1","55.2","4.8","0.0","0.0","0.0","60.0"
"2025-05-08","17","평택점","sctNy8Lj","0.0","0.0","0.0","0.0","0.0","13.1","32.6","13.5","59.2","2.3","0.0","0.0","0.0","61.5"
"2025-05-08","17","대전서구점","ArwXSATB","0.0","0.0","0.0","0.0","0.0","14.3","28.6","17.2","60.1","0.1","0.0","0.1","0.0","60.3"
"2025-05-08","17","노원중계점","uBJOgHiO","0.0","0.0","0.0","0.0","0.0","10.3","28.5","24.9","63.7","0.0","0.0","0.0","0.0","63.7"
"2025-05-08","17","인천연수점","77ibphRb","0.0","0.0","0.0","0.0","0.0","21.0","21.9","11.9","54.8","5.9","0.0","0.0","0.0","60.7"
"2025-05-08","17","송파신천점","6qK2IPzF","0.0","0.0","3.4","0.0","3.4","8.5","18.3","10.8","37.6","18.3","60.5","0.0","0.0","119.8"
"2025-05-08","17","관악신림점","dqOy9IL3","0.0","0.0","0.0","0.0","0.0","3.6","11.8","8.7","24.1","37.6","0.0","0.0","0.0","61.7"
"2025-05-08","17","영등포신길점","LTqlP3Ca","0.0","0.0","0.0","0.0","0.0","11.5","31.4","16.9","59.8","0.0","0.0","0.9","0.0","60.7"
"2025-05-08","17","대구수성점","GgtBUaP9","0.0","0.0","0.0","0.0","0.0","12.6","26.3","11.7","50.6","2.4","0.0","0.2","0.0","53.2"
"2025-05-08","17","성남점","6iy5wckx","0.0","0.0","0.0","0.0","0.0","9.9","10.4","2.1","22.4","65.5","0.0","1.0","0.0","88.9"
"2025-05-08","17","강남양재점","aQeD0lU7","0.0","0.0","0.0","0.0","0.0","4.3","28.7","19.4","52.4","0.0","0.0","8.4","0.0","60.8"
"2025-05-08","17","전주점","tzAhRbx8","0.0","0.0","0.0","0.0","0.0","20.0","17.8","15.9","53.7","4.5","0.0","0.0","0.0","58.2"
"2025-05-08","17","강남양재점","Mq9mlp26","0.0","0.0","0.0","0.0","0.0","8.5","21.2","16.8","46.5","14.2","0.0","0.2","0.0","60.9"
"2025-05-08","17","노원중계점","iWWGntLu","0.0","0.0","2.3","0.0","2.3","16.5","19.9","17.4","53.8","3.8","0.0","0.0","0.0","59.9"
"2025-05-08","17","안양점","dxSv0bCI","0.0","0.0","0.0","0.0","0.0","5.5","14.9","13.6","34.0","0.0","26.1","0.0","0.0","60.1"
"2025-05-08","17","도봉쌍문점","SmUU0krU","0.0","0.0","0.0","0.0","0.0","4.9","13.8","11.5","30.2","30.0","0.0","0.0","0.0","60.2"
"2025-05-08","17","중구명동점","wD2lA5KQ","0.0","0.0","0.0","0.0","0.0","12.1","24.6","18.3","55.0","4.2","0.0","0.0","0.0","59.2"
"2025-05-08","17","인천청라점","t2oVVWoP","0.0","0.0","0.0","0.0","0.0","16.8","40.5","2.3","59.6","0.4","0.0","0.0","0.0","60.0"
"2025-05-08","17","금천독산점","sKKJg1zE","0.0","0.0","0.0","0.0","0.0","11.1","25.1","22.4","58.6","1.6","0.0","0.0","0.0","60.2"
"2025-05-08","17","시흥점","OP2DNykG","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49.3","0.0","0.0","7.8","57.1"
"2025-05-08","17","서대문신촌점","avWMaoPQ","0.0","0.0","0.0","0.0","0.0","17.6","20.4","17.1","55.1","0.0","0.0","4.0","0.0","59.1"
"2025-05-08","17","영등포신길점","zahbo1Mi","0.0","0.0","0.0","0.0","0.0","16.0","21.7","8.1","45.8","11.9","0.0","0.2","0.0","57.9"
"2025-05-08","17","부산진구점","7SCGCNiW","0.0","0.0","0.0","0.0","0.0","1.3","1.2","0.7","3.2","40.8","0.0","0.0","0.0","44.0"
"2025-05-08","17","구리점","TOHBGEUd","0.0","0.0","0.1","0.0","0.1","17.1","22.0","14.6","53.7","5.3","0.0","0.0","0.0","59.1"
"2025-05-08","17","강서화곡점","uBI0g0Hy","0.0","0.0","0.0","0.0","0.0","8.8","14.0","8.9","31.7","0.0","27.2","0.1","0.0","59.0"
"2025-05-08","17","천안점","eQiYyTTi","0.0","0.0","0.0","0.0","0.0","9.4","32.1","20.2","61.7","0.0","0.0","0.0","0.3","62.0"
"2025-05-08","17","부산동래점","puP7JXgj","0.0","0.0","0.0","0.0","0.0","10.3","19.6","14.2","44.1","14.8","0.0","0.0","0.0","58.9"
"2025-05-08","17","강남양재점","9ky1unq2","0.0","0.0","0.0","0.0","0.0","5.9","14.7","10.1","30.7","48.1","0.0","0.0","0.0","78.8"
"2025-05-08","17","분당점","TfbIKfvo","0.0","0.0","0.0","0.0","0.0","15.7","20.1","9.7","45.5","11.7","0.0","3.5","0.0","60.7"
"2025-05-08","17","강북미아점","1AjsPJJW","0.0","0.0","7.4","0.0","7.4","3.3","9.8","4.6","17.7","0.0","0.0","0.0","0.0","25.1"
"2025-05-08","17","일산점","KWrgxx8b","0.0","0.0","0.0","0.0","0.0","16.0","17.3","21.1","54.4","4.5","0.0","0.0","0.0","58.9"
"2025-05-08","17","성남점","iUaSfd5h","0.0","0.0","0.0","0.0","0.0","11.4","26.0","10.8","48.2","0.0","0.0","1.3","0.0","49.5"
"2025-05-08","17","금천독산점","ovH1aaJf","0.0","0.0","0.0","0.0","0.0","11.5","2.4","1.8","15.7","11.3","0.0","0.1","18.9","46.0"
"2025-05-08","17","수원권선점","aHMaBPNJ","0.0","0.0","0.0","0.0","0.0","11.5","21.9","14.9","48.3","12.5","0.0","0.9","0.0","61.7"
"2025-05-08","17","용인점","8bv0SX8p","0.0","0.0","0.0","0.0","0.0","17.5","24.3","19.9","61.7","0.3","0.0","0.1","0.0","62.1"
"2025-05-08","17","청주상당점","RNbz9sLq","0.0","0.0","0.0","0.0","0.0","14.4","17.7","12.4","44.5","15.6","0.0","0.0","0.0","60.1"
"2025-05-08","17","송파잠실점","aLwP3tcV","0.0","0.0","0.0","0.0","0.0","13.5","23.2","15.4","52.1","3.2","0.0","0.1","0.0","55.4"
"2025-05-08","17","강남양재점","jHDal2Yv","0.0","0.0","0.0","0.0","0.0","4.0","21.5","6.7","32.2","0.4","54.7","1.2","0.0","88.5"
"2025-05-08","17","파주점","CQJrGnqQ","0.0","0.0","0.0","0.0","0.0","13.6","25.0","21.4","60.0","0.0","0.0","0.0","0.0","60.0"
"2025-05-08","17","대전유성점","pcmBOf2F","0.0","0.0","0.0","0.0","0.0","5.7","30.9","21.3","57.9","0.9","0.0","0.0","0.0","58.8"
"2025-05-08","17","김포점","08YfOwNs","0.0","0.0","0.0","0.0","0.0","10.9","16.2","7.9","35.0","30.9","0.0","0.0","0.0","65.9"
"2025-05-08","17","광진자양점","cB56oT0Z","0.0","0.0","0.0","0.0","0.0","13.4","29.7","13.5","56.6","3.0","0.0","0.0","0.0","59.6"
"2025-05-08","17","광진자양점","A9PVJo3Y","0.0","0.0","7.9","0.0","7.9","7.4","27.6","19.1","54.1","0.2","0.0","0.0","0.0","62.2"
"2025-05-08","17","송파잠실점","zZU5XkHM","0.0","0.0","0.0","0.0","0.0","12.7","25.9","9.4","48.0","9.9","0.0","0.7","0.0","58.6"
"2025-05-08","17","인천남부점","ciIcAoD1","0.0","0.0","0.0","0.0","0.0","5.9","11.5","13.3","30.7","0.0","29.1","0.1","0.0","59.9"
"2025-05-08","17","중구명동점","MGbaY4mj","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","96.5","0.0","0.0","0.0","96.5"
"2025-05-08","17","용인점","nTCZYFSY","0.0","0.0","0.0","0.0","0.0","11.6","20.8","24.7","57.1","2.4","0.0","0.0","0.0","59.5"
"2025-05-08","17","일산점","DzAQsRYR","0.0","0.0","0.0","0.0","0.0","25.0","23.5","13.1","61.6","0.0","0.0","0.0","0.0","61.6"
"2025-05-08","17","강남논현점","xrqqAx0V","0.0","0.0","0.0","0.0","0.0","17.3","32.8","10.4","60.5","0.9","0.0","0.0","0.0","61.4"
"2025-05-08","17","인천부평점","FDmBBNX9","0.0","0.0","0.0","0.0","0.0","6.5","13.6","10.6","30.7","0.0","0.0","0.0","0.0","30.7"
"2025-05-08","17","도봉쌍문점","IBLcSvQj","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.3","3.3","55.6","0.0","0.1","0.0","59.0"
"2025-05-08","17","대전서구점","zvxpUu67","0.0","0.0","0.0","0.0","0.0","12.6","24.2","17.7","54.5","0.0","0.0","0.0","0.0","54.5"
"2025-05-08","17","은평점","Xu6kocnB","0.0","0.0","0.0","0.0","0.0","8.4","32.3","21.3","62.0","0.0","0.0","0.1","0.0","62.1"
"2025-05-08","17","서대문신촌점","dPeVvio5","0.0","0.0","0.0","0.0","0.0","9.1","9.9","10.7","29.7","0.0","59.3","0.0","0.0","89.0"
"2025-05-08","17","대구북구점","Vnv63gYG","0.0","0.0","0.0","0.0","0.0","0.8","0.0","1.6","2.4","63.6","0.0","0.0","0.0","66.0"
"2025-05-08","17","의정부점","P8rYF0MT","0.0","0.0","0.0","0.0","0.0","11.4","13.8","8.6","33.8","7.9","0.0","0.0","0.0","41.7"
"2025-05-08","17","강남양재점","09WS4E9j","0.0","0.0","0.0","0.0","0.0","3.7","10.3","6.6","20.6","1.9","0.0","5.3","0.0","27.8"
"2025-05-08","17","청주흥덕점","ER2sRznX","0.0","0.0","0.0","0.0","0.0","13.1","26.7","14.8","54.6","3.4","59.2","0.0","0.0","117.2"
"2025-05-08","17","송파문정점","phmcFhhR","0.0","0.0","0.0","0.0","0.0","7.1","28.2","20.8","56.1","0.0","0.0","0.1","0.9","57.1"
"2025-05-08","17","대구중구점","7XqnFI8Y","0.0","0.0","0.0","0.0","0.0","12.9","27.1","18.1","58.1","1.6","0.0","0.2","0.0","59.9"
"2025-05-08","17","부천점","KbHNLAWS","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","0.0","1.6"
"2025-05-08","17","부천점","vv9yFSLW","0.0","0.0","0.0","0.0","0.0","12.2","26.0","14.5","52.7","7.8","0.1","0.3","0.0","60.9"
"2025-05-08","17","대구달서점","P0o5gWcd","0.0","0.0","0.0","0.0","0.0","8.6","21.0","23.7","53.3","5.3","0.0","0.8","0.0","59.4"
"2025-05-08","17","평택고덕점","r3TXjxJe","0.0","0.0","0.0","0.0","0.0","11.6","22.2","19.6","53.4","0.0","0.0","0.0","0.0","53.4"
"2025-05-08","17","인천부평점","sRachl9H","0.0","0.0","0.0","0.0","0.0","12.9","23.5","21.1","57.5","2.3","0.0","0.1","0.0","59.9"
"2025-05-08","17","마포상암점","zbXwrayf","0.0","0.0","0.0","0.0","0.0","10.6","21.8","17.0","49.4","0.0","0.0","0.4","0.0","49.8"
"2025-05-08","17","용산한남점","DTH5Zz74","0.0","0.0","0.0","0.0","0.0","6.6","14.6","11.2","32.4","104.3","0.0","0.0","0.0","136.7"
"2025-05-08","17","인천남부점","ZhJxMbMv","0.0","0.0","0.0","0.0","0.0","0.6","0.0","0.0","0.6","73.8","0.0","0.1","0.0","74.5"
"2025-05-08","17","광진자양점","YGAREcCT","0.0","0.0","0.0","0.0","0.0","3.8","12.2","7.7","23.7","1.4","0.0","0.1","0.0","25.2"
"2025-05-08","17","인천청라점","vkrg17Eh","0.0","0.0","0.0","0.0","0.0","18.7","22.8","17.6","59.1","0.0","0.0","0.0","0.0","59.1"
"2025-05-08","17","부천점","S5eqPKtb","0.0","0.0","0.0","0.0","0.0","16.6","30.2","13.7","60.5","0.0","0.0","0.1","0.0","60.6"
"2025-05-08","17","동대문제기점","Qr7S85SG","0.0","0.0","0.0","0.0","0.0","6.4","8.8","6.8","22.0","39.5","0.0","0.0","1.0","62.5"
"2025-05-08","17","강북미아점","hJsDe8uP","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.2","0.0","0.0","60.2"
"2025-05-08","17","고양점","RWQrpljq","0.0","0.0","0.0","0.0","0.0","14.9","10.6","10.2","35.7","13.5","0.0","0.0","0.0","49.2"
"2025-05-08","17","동대문제기점","NXkJTahy","0.0","0.0","0.0","0.0","0.0","11.0","30.5","17.3","58.8","3.1","0.0","0.0","0.0","61.9"
"2025-05-08","17","중구명동점","750Z3dq9","0.0","0.0","0.0","0.0","0.0","26.6","22.8","11.3","60.7","0.0","0.0","0.0","0.0","60.7"
"2025-05-08","17","송파신천점","16XwNdVQ","0.0","0.0","0.0","0.0","0.0","9.8","34.3","21.4","65.5","0.0","0.0","0.0","0.0","65.5"
"2025-05-08","17","구리점","Gwe4amd9","0.0","0.0","0.0","0.0","0.0","1.5","1.2","0.8","3.5","65.8","0.0","0.0","0.0","69.3"
"2025-05-08","17","일산점","sthypnus","0.0","0.0","0.0","0.0","0.0","6.5","12.2","12.7","31.4","23.9","0.0","0.0","0.0","55.3"
"2025-05-08","17","강남논현점","vOvax542","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4","0.0","0.0","0.0","1.4"
"2025-05-08","17","청주상당점","d0gomMNv","0.0","0.0","0.0","0.0","0.0","15.6","22.2","19.2","57.0","3.9","0.0","0.2","0.0","61.1"
"2025-05-08","17","안산점","XIFHhHFV","0.0","0.0","0.0","0.0","0.0","3.9","12.3","10.2","26.4","0.0","0.1","0.0","0.0","26.5"
"2025-05-08","17","서초반포점","lRTRpAQF","0.0","0.0","0.0","0.0","0.0","11.8","12.4","7.0","31.2","30.4","0.0","0.0","0.0","61.6"
"2025-05-08","17","김포점","zeetrQYt","0.0","0.0","0.0","0.0","0.0","10.7","6.7","12.4","29.8","0.0","60.0","0.0","0.0","89.8"
"2025-05-08","17","수원인계점","u69rhTyR","0.0","0.0","0.0","0.0","0.0","7.1","17.0","6.1","30.2","0.0","0.0","0.1","0.0","30.3"
"2025-05-08","17","용인점","A5y2e7sN","0.0","0.0","0.0","0.4","0.4","8.3","25.9","24.3","58.5","2.8","0.0","0.0","0.0","61.7"
"2025-05-08","17","인천부평점","oprVaegn","0.0","0.0","0.0","0.0","0.0","1.5","1.4","0.0","2.9","0.0","58.2","0.2","0.0","61.3"
"2025-05-08","17","금천독산점","nIbFkjCE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","75.3","0.0","0.0","0.0","75.3"
"2025-05-08","17","부산진구점","AXKmRMSR","0.0","0.0","0.0","0.0","0.0","0.1","1.7","0.0","1.8","1.5","0.0","0.1","0.0","3.4"
"2025-05-08","17","용산한남점","Z1xSX5yO","0.0","0.0","0.0","0.0","0.0","8.7","17.9","16.7","43.3","16.7","0.0","0.1","0.0","60.1"
"2025-05-08","17","시흥점","elKmRsTI","0.0","0.0","0.0","0.0","0.0","14.7","28.9","16.0","59.6","0.0","0.0","0.0","0.0","59.6"
"2025-05-08","17","수원광교점","qYx0mpLy","0.0","0.0","1.1","0.0","1.1","11.7","16.7","14.3","42.7","14.5","0.0","0.0","0.3","58.6"
"2025-05-08","17","강남압구정점","oimfVH9x","0.0","0.0","0.0","0.0","0.0","18.0","26.9","14.9","59.8","0.0","0.0","0.0","0.0","59.8"
"2025-05-08","17","도봉쌍문점","eFw4LdPR","0.0","0.0","0.0","0.0","0.0","21.1","12.4","2.4","35.9","18.4","0.0","0.0","0.0","54.3"
"2025-05-08","17","대전서구점","y7sL9XxA","0.0","0.0","0.0","0.0","0.0","9.7","27.1","25.2","62.0","0.0","0.0","1.0","0.0","63.0"
"2025-05-08","17","부산남구점","H3DanrBL","0.0","0.0","0.0","0.0","0.0","13.1","21.7","18.5","53.3","6.5","0.0","0.1","0.0","59.9"
"2025-05-08","17","용인점","nkf0H6jV","0.0","0.0","0.0","0.0","0.0","13.4","15.8","5.9","35.1","20.6","0.0","0.1","0.0","55.8"
"2025-05-08","17","전주점","9o2lTh3P","0.0","0.0","0.0","0.0","0.0","12.4","25.7","22.1","60.2","0.0","0.0","0.0","0.0","60.2"
"2025-05-08","17","동대문제기점","3YRQHvbk","0.0","0.0","0.0","0.0","0.0","12.1","23.0","14.4","49.5","11.6","0.0","0.3","0.0","61.4"
"2025-05-08","17","천안점","NSh9GCKj","0.0","0.0","0.0","0.0","0.0","10.9","30.1","17.0","58.0","1.6","0.0","0.1","0.0","59.7"
"2025-05-08","17","부산진구점","oJ7NlUMk","0.0","0.0","0.0","0.0","0.0","11.7","30.1","18.5","60.3","0.0","0.0","0.0","0.0","60.3"
"2025-05-08","17","강남압구정점","Y9UhBwTN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.3"
"2025-05-08","17","서초반포점","vrFt775r","0.0","0.0","0.0","0.0","0.0","9.2","4.8","3.9","17.9","40.8","0.0","0.1","0.0","58.8"
"2025-05-08","17","의정부점","4KTEwHUk","0.0","0.0","0.0","0.0","0.0","9.8","32.9","17.0","59.7","0.0","0.0","0.0","0.0","59.7"
"2025-05-08","17","안산점","yH3YUMVL","0.0","0.0","0.0","0.0","0.0","2.5","9.2","4.2","15.9","0.1","0.0","0.0","0.0","16.0"
"2025-05-08","17","동작상도점","oiFh8iVr","0.0","0.0","0.0","0.0","0.0","12.6","27.2","18.0","57.8","2.2","0.0","0.1","0.0","60.1"
"2025-05-08","17","강북미아점","SKsP6fQ1","0.0","0.0","0.0","0.0","0.0","11.3","20.1","16.7","48.1","9.5","0.0","0.0","0.0","57.6"
"2025-05-08","17","강동천호점","qms5YgcS","0.0","0.0","0.0","0.0","0.0","12.5","22.3","13.0","47.8","12.4","0.0","0.0","0.0","60.2"
"2025-05-08","17","강북미아점","KfYPpBeA","0.0","0.0","0.0","0.0","0.0","18.2","27.6","12.9","58.7","1.3","0.0","0.0","0.0","60.0"
"2025-05-08","17","분당점","7N3jVenU","0.0","0.0","0.0","0.0","0.0","12.8","26.9","19.0","58.7","3.6","0.0","0.0","0.0","62.3"
"2025-05-08","17","대전서구점","mAdzgGL9","0.0","0.0","1.0","0.0","1.0","19.3","27.6","8.4","55.3","3.7","0.0","0.2","0.0","60.2"
"2025-05-08","17","성동옥수점","a8WypZLl","0.0","0.0","0.7","0.0","0.7","7.7","10.3","19.3","37.3","22.9","0.0","3.6","0.0","64.5"
"2025-05-08","17","대전서구점","pxfuD5Wf","0.0","0.0","0.0","0.0","0.0","10.0","0.0","0.0","10.0","0.0","49.1","0.0","5.2","64.3"
"2025-05-08","17","인천검단점","lAS5pQs6","0.0","0.0","0.0","0.0","0.0","15.2","24.9","18.1","58.2","0.9","0.0","0.0","0.0","59.1"
"2025-05-08","17","인천연수점","RsZcE5Xr","0.0","0.0","0.1","0.0","0.1","12.8","18.8","10.8","42.4","14.9","0.0","0.2","0.0","57.6"
"2025-05-08","17","서초교대점","4vG2NlGb","0.0","0.0","0.0","0.0","0.0","1.2","2.1","3.0","6.3","21.9","30.1","0.0","0.0","58.3"
"2025-05-08","17","안산점","4ums4Xb6","0.0","0.0","0.0","0.0","0.0","10.7","6.8","4.2","21.7","11.1","0.0","0.0","0.0","32.8"
"2025-05-08","17","동대문제기점","E6wqijH8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.7","0.0","0.0","58.7"
"2025-05-08","17","서초내방점","zsWvZgZV","0.0","0.0","0.0","0.0","0.0","14.5","26.8","18.9","60.2","0.0","0.0","0.0","0.0","60.2"
"2025-05-08","17","동대문제기점","S1RmL2xE","0.0","0.0","0.0","0.0","0.0","18.5","23.9","15.9","58.3","0.1","0.0","0.0","0.0","58.4"
"2025-05-08","17","노원중계점","xYyVIPQJ","0.0","0.0","0.0","0.0","0.0","10.6","27.8","17.4","55.8","5.2","0.0","0.0","0.0","61.0"
"2025-05-08","17","강남양재점","5xvnL09u","0.0","0.0","0.0","0.0","0.0","11.1","22.2","23.5","56.8","2.1","0.0","0.0","0.0","58.9"
"2025-05-08","17","동탄점","yjOq7NjQ","0.0","0.0","0.0","0.0","0.0","10.7","23.0","18.4","52.1","8.5","0.0","0.1","0.0","60.7"
"2025-05-08","17","동대문제기점","Xx7b6oRC","0.0","0.0","0.0","0.0","0.0","10.6","24.1","22.3","57.0","2.5","0.0","0.1","0.0","59.6"
"2025-05-08","17","마포상암점","9KWjqYge","0.0","0.0","0.0","0.0","0.0","7.6","16.6","9.1","33.3","27.9","0.0","0.0","0.0","61.2"
"2025-05-08","17","창원점","16pwGa4C","0.0","0.0","0.0","0.0","0.0","17.8","19.4","18.6","55.8","8.3","0.0","0.0","0.0","64.1"
"2025-05-08","17","강서화곡점","boKgnVFl","0.0","0.0","0.0","0.0","0.0","8.2","25.1","19.1","52.4","0.0","0.0","0.1","0.0","52.5"
"2025-05-08","17","용산한남점","jircfJee","0.0","0.0","0.0","0.0","0.0","7.6","5.3","2.6","15.5","34.5","0.0","0.0","0.0","50.0"
"2025-05-08","17","광진자양점","fVaU1pVE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4","57.7","0.1","0.0","59.2"
"2025-05-08","17","중랑면목점","sny42zPn","0.0","0.0","0.0","0.0","0.0","6.3","13.7","10.3","30.3","0.0","32.1","0.0","0.0","62.4"
"2025-05-08","17","중구명동점","4VUz5ioB","0.0","0.0","0.0","0.0","0.0","10.5","23.3","14.7","48.5","11.1","0.0","0.3","0.0","59.9"
"2025-05-08","17","부산해운대점","G251q7cL","0.0","0.0","0.0","0.0","0.0","1.2","2.3","3.8","7.3","56.5","0.0","0.1","0.0","63.9"
"2025-05-08","17","성동옥수점","bJwbvTGV","0.0","0.0","0.0","0.0","0.0","5.0","5.6","11.5","22.1","8.8","57.9","0.0","0.0","88.8"
"2025-05-08","17","동작상도점","N3pq2SJU","0.0","0.0","0.0","0.0","0.0","22.0","25.1","13.7","60.8","0.0","0.0","0.0","0.0","60.8"
"2025-05-08","17","구로신도림점","NtMORNYG","0.0","0.0","0.0","0.0","0.0","6.5","12.5","9.1","28.1","0.3","0.0","0.0","0.0","28.4"
"2025-05-08","17","원주점","r37Sqh5f","0.0","0.0","0.0","0.0","0.0","11.3","24.2","21.1","56.6","0.0","0.0","3.5","0.0","60.1"
"2025-05-08","17","대구수성점","MMLHNgVi","0.0","0.0","0.0","0.0","0.0","12.2","27.4","13.8","53.4","5.8","0.0","0.0","0.0","59.2"
"2025-05-08","17","인천청라점","qufqf5h7","0.0","0.0","0.0","0.0","0.0","14.0","26.7","22.2","62.9","0.1","0.0","0.0","0.0","63.0"
"2025-05-08","17","대구수성점","jjDgUK60","0.0","0.0","0.0","0.0","0.0","8.8","15.9","6.5","31.2","0.0","0.0","0.1","0.0","31.3"
"2025-05-08","17","청주상당점","1dOcS0Au","0.0","0.0","0.0","0.0","0.0","13.7","20.9","17.2","51.8","1.7","0.2","0.0","0.0","53.7"
"2025-05-08","17","강남논현점","r3UNRAIt","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0"
"2025-05-08","17","평택점","1ugSRSYu","0.0","0.0","0.0","0.0","0.0","12.1","30.9","16.9","59.9","0.0","0.0","0.0","0.0","59.9"
"2025-05-08","17","인천용현점","LaNjkKVZ","0.0","0.0","0.0","0.0","0.0","4.5","7.4","4.8","16.7","60.2","0.0","0.0","0.0","76.9"
"2025-05-08","17","인천남부점","2sSvJyFm","0.0","0.0","0.0","0.0","0.0","6.6","12.0","11.3","29.9","44.3","0.0","0.0","0.0","74.2"
"2025-05-08","17","수원인계점","bteP2HlY","0.0","0.0","0.0","0.0","0.0","13.1","22.9","19.0","55.0","0.0","0.0","0.0","0.0","55.0"
"2025-05-08","17","금천독산점","RSDIHeTW","0.0","0.0","0.0","0.0","0.0","5.2","16.6","7.4","29.2","0.0","0.0","0.0","0.0","29.2"
"2025-05-08","17","일산점","vHHc1zNE","0.0","0.0","0.0","0.0","0.0","27.4","13.3","8.2","48.9","6.4","0.0","0.0","0.0","55.3"
"2025-05-08","17","동작상도점","iDVmbxbc","0.0","0.0","0.0","0.0","0.0","13.2","27.2","17.9","58.3","1.9","0.0","0.0","0.0","60.2"
"2025-05-08","17","천안점","bnbWJOXl","0.0","0.0","0.0","0.0","0.0","13.2","26.2","21.7","61.1","0.0","0.0","0.0","0.0","61.1"
"2025-05-08","17","광진자양점","E3tnEGub","0.0","0.0","0.0","0.0","0.0","1.2","0.0","0.0","1.2","0.0","0.0","0.0","0.0","1.2"
"2025-05-08","17","용인점","P6RxKMF3","0.0","0.0","0.0","0.0","0.0","18.9","25.0","12.3","56.2","5.4","0.0","0.0","0.0","61.6"
"2025-05-08","17","청주흥덕점","66IEuDcn","0.0","0.0","0.0","0.0","0.0","4.4","5.4","9.2","19.0","4.2","30.2","3.8","0.0","57.2"
"2025-05-08","17","평택점","OEcTxKfE","0.0","0.0","0.0","0.0","0.0","13.9","32.5","13.1","59.5","0.0","0.0","0.0","0.0","59.5"
"2025-05-08","17","춘천점","IsqfyT1I","0.0","0.0","0.0","0.0","0.0","11.9","26.1","20.2","58.2","0.0","0.0","0.2","0.0","58.4"
"2025-05-08","17","하남점","zkQdh0WG","0.0","0.0","0.0","0.0","0.0","9.7","29.6","19.2","58.5","0.0","0.0","0.0","0.0","58.5"
"2025-05-08","17","안양점","WQNoL4AV","0.0","0.0","0.0","0.0","0.0","8.8","28.1","21.2","58.1","0.0","0.0","0.2","0.0","58.3"
"2025-05-08","17","인천검단점","Ww7sYExT","0.0","0.0","0.0","0.0","0.0","6.7","20.3","18.3","45.3","0.0","0.0","0.0","0.0","45.3"
"2025-05-08","17","관악신림점","KG6jqKd3","0.0","0.0","0.0","0.0","0.0","4.7","15.4","8.2","28.3","0.1","0.0","0.1","0.0","28.5"
"2025-05-08","17","평택점","8XPj9BOR","0.0","0.0","0.0","0.0","0.0","8.5","19.3","11.2","39.0","21.4","0.0","0.1","0.0","60.5"
"2025-05-08","17","오산점","Wy7k9BGm","0.0","0.0","0.0","0.0","0.0","28.3","25.1","5.2","58.6","3.0","0.0","0.1","0.0","61.7"
"2025-05-08","17","대전유성점","BrmN2y7i","0.0","0.0","0.0","0.0","0.0","9.6","25.2","24.0","58.8","0.0","0.0","0.0","0.0","58.8"
"2025-05-08","17","서대문신촌점","SOwrQVQR","0.0","0.0","3.4","0.0","3.4","20.6","16.0","7.1","43.7","10.1","0.0","0.7","0.0","57.9"
"2025-05-08","17","인천연수점","QIicTU4D","0.0","0.0","0.0","0.0","0.0","11.5","22.0","13.5","47.0","12.4","0.0","0.1","0.0","59.5"
"2025-05-08","17","부천점","rKFdMddj","0.0","0.0","0.0","0.0","0.0","6.2","18.1","14.6","38.9","22.7","0.0","0.0","0.0","61.6"
"2025-05-08","17","인천남부점","WWPwET2K","0.0","0.0","0.0","0.0","0.0","5.6","15.2","10.4","31.2","0.0","28.6","0.0","0.0","59.8"
"2025-05-08","17","대구달서점","zVDwRkfK","0.0","0.0","0.0","0.0","0.0","6.0","10.3","7.6","23.9","0.0","0.0","0.0","0.0","23.9"
"2025-05-08","17","일산점","Y6qG6ON5","0.0","0.0","0.0","0.0","0.0","15.8","23.4","17.0","56.2","6.4","0.0","0.1","0.0","62.7"
