"date","name","hash","split_order_id","sku_code","prev_dt","dt","diff_seconds"
"2025-05-10","부천점","eED1ubfK","166423162","A21003648","2025-05-10 16:31:57","2025-05-10 16:32:23",26
"2025-05-10","부천점","eED1ubfK","166423162","A21001792","2025-05-10 16:32:23","2025-05-10 16:32:39",16
"2025-05-10","부천점","eED1ubfK","166423162","A21012561","2025-05-10 16:32:39","2025-05-10 16:33:18",38
"2025-05-10","부천점","eED1ubfK","166423162","A38001653","2025-05-10 16:33:18","2025-05-10 16:33:25",7
"2025-05-10","부천점","eED1ubfK","166423162","A38006089","2025-05-10 16:33:25","2025-05-10 16:33:33",7
"2025-05-10","부천점","eED1ubfK","166423162","A38004515","2025-05-10 16:33:33","2025-05-10 16:33:38",5
"2025-05-10","부천점","eED1ubfK","166423162","A21003335","2025-05-10 16:33:38","2025-05-10 16:33:50",11
"2025-05-10","부천점","eED1ubfK","166423162","A21002361","2025-05-10 16:33:50","2025-05-10 16:34:02",12
"2025-05-10","부천점","Bz5RdbCr","166423182","A21005128","2025-05-10 16:32:29","2025-05-10 16:33:28",59
"2025-05-10","부천점","Bz5RdbCr","166423182","A21002850","2025-05-10 16:33:28","2025-05-10 16:33:46",17
"2025-05-10","부천점","Bz5RdbCr","166423182","S0006724","2025-05-10 16:33:46","2025-05-10 16:33:58",12
"2025-05-10","부천점","Bz5RdbCr","166423182","S0000324","2025-05-10 16:33:58","2025-05-10 16:34:28",29
"2025-05-10","부천점","Bz5RdbCr","166423182","A20002062","2025-05-10 16:34:28","2025-05-10 16:34:41",13
"2025-05-10","부천점","Bz5RdbCr","166423182","A20001452","2025-05-10 16:34:41","2025-05-10 16:34:52",10
"2025-05-10","부천점","Bz5RdbCr","166423182","A21005654","2025-05-10 16:34:52","2025-05-10 16:35:04",12
"2025-05-10","부천점","Bz5RdbCr","166423182","A21007821","2025-05-10 16:35:04","2025-05-10 16:35:26",21
"2025-05-10","부천점","Bz5RdbCr","166423182","A21007742","2025-05-10 16:35:26","2025-05-10 16:35:51",24
"2025-05-10","부천점","Bz5RdbCr","166423182","A21017192","2025-05-10 16:35:51","2025-05-10 16:36:07",16
"2025-05-10","부천점","Bz5RdbCr","166423182",null,"2025-05-10 16:36:07","2025-05-10 16:36:30",22
"2025-05-10","부천점","rKFdMddj","166423253","A21002850","2025-05-10 16:32:57","2025-05-10 16:33:21",24
"2025-05-10","부천점","rKFdMddj","166423253","A21022363","2025-05-10 16:33:21","2025-05-10 16:33:33",12
"2025-05-10","부천점","rKFdMddj","166423253","S0004198","2025-05-10 16:33:33","2025-05-10 16:33:42",9
"2025-05-10","부천점","rKFdMddj","166423253","A21012780","2025-05-10 16:33:42","2025-05-10 16:34:02",19
"2025-05-10","부천점","rKFdMddj","166423253","A21003834","2025-05-10 16:34:02","2025-05-10 16:34:15",12
"2025-05-10","부천점","rKFdMddj","166423253","S0002044","2025-05-10 16:34:15","2025-05-10 16:34:23",7
"2025-05-10","부천점","rKFdMddj","166423253","A20001143","2025-05-10 16:34:23","2025-05-10 16:34:52",29
"2025-05-10","부천점","rKFdMddj","166423253","S0004046","2025-05-10 16:34:52","2025-05-10 16:35:00",8
"2025-05-10","부천점","rKFdMddj","166423253","A20000691","2025-05-10 16:35:00","2025-05-10 16:35:05",5
"2025-05-10","부천점","rKFdMddj","166423253","A21001710","2025-05-10 16:35:05","2025-05-10 16:35:12",6
"2025-05-10","부천점","rKFdMddj","166423253","A20003012","2025-05-10 16:35:12","2025-05-10 16:35:22",9
"2025-05-10","부천점","rKFdMddj","166423253","A20000683","2025-05-10 16:35:22","2025-05-10 16:35:37",15
"2025-05-10","부천점","rKFdMddj","166423253","A20000262","2025-05-10 16:35:37","2025-05-10 16:35:48",11
"2025-05-10","부천점","rKFdMddj","166423253","S0006660","2025-05-10 16:35:48","2025-05-10 16:36:02",13
"2025-05-10","부천점","rKFdMddj","166423253","A38002136","2025-05-10 16:36:02","2025-05-10 16:36:42",39
"2025-05-10","부천점","rKFdMddj","166423253","A38006043","2025-05-10 16:36:42","2025-05-10 16:36:49",7
"2025-05-10","부천점","ek7EouT6","166423295","A21010908","2025-05-10 16:33:34","2025-05-10 16:33:59",24
"2025-05-10","부천점","ek7EouT6","166423295","S0000737","2025-05-10 16:33:59","2025-05-10 16:34:20",20
"2025-05-10","부천점","ek7EouT6","166423295","A21020794","2025-05-10 16:34:20","2025-05-10 16:34:32",12
"2025-05-10","부천점","KbHNLAWS","166423300","A21003834","2025-05-10 16:34:23","2025-05-10 16:34:36",13
"2025-05-10","부천점","KbHNLAWS","166423300","A20001308","2025-05-10 16:34:36","2025-05-10 16:35:01",25
"2025-05-10","부천점","KbHNLAWS","166423300","A21010869","2025-05-10 16:35:01","2025-05-10 16:35:14",12
"2025-05-10","부천점","KbHNLAWS","166423300","A21001710","2025-05-10 16:35:14","2025-05-10 16:35:33",18
"2025-05-10","부천점","KbHNLAWS","166423300","A21010869","2025-05-10 16:35:33","2025-05-10 16:35:41",8
"2025-05-10","부천점","KbHNLAWS","166423300","A21006791","2025-05-10 16:35:41","2025-05-10 16:36:02",21
"2025-05-10","부천점","KbHNLAWS","166423300","A21008400","2025-05-10 16:36:02","2025-05-10 16:36:19",16
"2025-05-10","부천점","eED1ubfK","166423394","A21005634","2025-05-10 16:35:56","2025-05-10 16:36:15",19
"2025-05-10","부천점","eED1ubfK","166423394","A21005635","2025-05-10 16:36:15","2025-05-10 16:36:19",3
"2025-05-10","부천점","eED1ubfK","166423394","S0003764","2025-05-10 16:36:19","2025-05-10 16:36:28",8
"2025-05-10","부천점","eED1ubfK","166423394","S0006413","2025-05-10 16:36:28","2025-05-10 16:36:40",12
"2025-05-10","부천점","eED1ubfK","166423394","A21001839","2025-05-10 16:36:40","2025-05-10 16:36:43",3
"2025-05-10","부천점","eED1ubfK","166423394","A21007346","2025-05-10 16:36:43","2025-05-10 16:36:55",11
"2025-05-10","부천점","eED1ubfK","166423394","A21005470","2025-05-10 16:36:55","2025-05-10 16:37:01",6
"2025-05-10","부천점","eED1ubfK","166423394",null,"2025-05-10 16:37:01","2025-05-10 16:37:09",7
"2025-05-10","부천점","eED1ubfK","166423394",null,"2025-05-10 16:37:09","2025-05-10 16:37:24",14
"2025-05-10","부천점","eED1ubfK","166423394",null,"2025-05-10 16:37:24","2025-05-10 16:38:12",48
"2025-05-10","부천점","eED1ubfK","166423394",null,"2025-05-10 16:38:12","2025-05-10 16:38:20",8
"2025-05-10","부천점","ek7EouT6","166423410","A20003359","2025-05-10 16:35:59","2025-05-10 16:36:41",41
"2025-05-10","부천점","ek7EouT6","166423410","A20000928","2025-05-10 16:36:41","2025-05-10 16:37:08",27
"2025-05-10","부천점","ek7EouT6","166423410","A21012717","2025-05-10 16:37:08","2025-05-10 16:37:18",10
"2025-05-10","부천점","ek7EouT6","166423410","A21017614","2025-05-10 16:37:18","2025-05-10 16:37:31",13
"2025-05-10","부천점","ek7EouT6","166423410","S0004502","2025-05-10 16:37:31","2025-05-10 16:38:24",52
"2025-05-10","부천점","ek7EouT6","166423410","A21010240","2025-05-10 16:38:24","2025-05-10 16:38:33",8
"2025-05-10","부천점","ek7EouT6","166423410","A21002013","2025-05-10 16:38:33","2025-05-10 16:38:53",19
"2025-05-10","부천점","ek7EouT6","166423410","A21001957","2025-05-10 16:38:53","2025-05-10 16:39:21",27
"2025-05-10","부천점","OffCwHq1","166423440","A21013508","2025-05-10 16:36:17","2025-05-10 16:36:32",14
"2025-05-10","부천점","OffCwHq1","166423440","A20001501","2025-05-10 16:36:32","2025-05-10 16:36:57",24
"2025-05-10","부천점","OffCwHq1","166423440","A21001710","2025-05-10 16:36:57","2025-05-10 16:37:20",23
"2025-05-10","부천점","OffCwHq1","166423440","A21016771","2025-05-10 16:37:20","2025-05-10 16:37:49",29
"2025-05-10","부천점","OffCwHq1","166423440","A21020305","2025-05-10 16:37:49","2025-05-10 16:38:03",14
"2025-05-10","부천점","OffCwHq1","166423440","A21002121","2025-05-10 16:38:03","2025-05-10 16:38:12",9
"2025-05-10","부천점","OffCwHq1","166423440","A21007830","2025-05-10 16:38:12","2025-05-10 16:38:15",2
"2025-05-10","부천점","OffCwHq1","166423440","A21001775","2025-05-10 16:38:15","2025-05-10 16:38:23",7
"2025-05-10","부천점","OffCwHq1","166423440","A21006788","2025-05-10 16:38:23","2025-05-10 16:38:26",3
"2025-05-10","부천점","WyhL9wUW","166423461","A21006227","2025-05-10 16:37:06","2025-05-10 16:37:19",12
"2025-05-10","부천점","WyhL9wUW","166423461","A21006809","2025-05-10 16:37:19","2025-05-10 16:37:29",9
"2025-05-10","부천점","WyhL9wUW","166423461","A21016389","2025-05-10 16:37:29","2025-05-10 16:37:44",15
"2025-05-10","부천점","WyhL9wUW","166423461","A21006810","2025-05-10 16:37:44","2025-05-10 16:37:51",7
"2025-05-10","부천점","WyhL9wUW","166423461","A21014319","2025-05-10 16:37:51","2025-05-10 16:38:17",25
"2025-05-10","부천점","WyhL9wUW","166423461","S0005689","2025-05-10 16:38:17","2025-05-10 16:38:21",3
"2025-05-10","부천점","WyhL9wUW","166423461","S0000336","2025-05-10 16:38:21","2025-05-10 16:38:28",7
"2025-05-10","부천점","WyhL9wUW","166423461","S0000336","2025-05-10 16:38:28","2025-05-10 16:38:34",6
"2025-05-10","부천점","WyhL9wUW","166423461","A21012366","2025-05-10 16:38:34","2025-05-10 16:38:46",11
"2025-05-10","부천점","WyhL9wUW","166423461","S0000338","2025-05-10 16:38:46","2025-05-10 16:38:52",6
"2025-05-10","부천점","Ce4KI7ec","166423494","A21004643","2025-05-10 16:38:14","2025-05-10 16:38:23",8
"2025-05-10","부천점","Ce4KI7ec","166423494","A21002276","2025-05-10 16:38:23","2025-05-10 16:38:46",22
"2025-05-10","부천점","Ce4KI7ec","166423494","A21015284","2025-05-10 16:38:46","2025-05-10 16:39:26",40
"2025-05-10","부천점","Ce4KI7ec","166423494","A21001792","2025-05-10 16:39:26","2025-05-10 16:39:45",18
"2025-05-10","부천점","Ce4KI7ec","166423494","A21010461","2025-05-10 16:39:45","2025-05-10 16:39:55",10
"2025-05-10","부천점","Ce4KI7ec","166423494","A21019286","2025-05-10 16:39:55","2025-05-10 16:40:27",31
"2025-05-10","부천점","Ce4KI7ec","166423494","A21001964","2025-05-10 16:40:27","2025-05-10 16:40:45",17
"2025-05-10","부천점","Ce4KI7ec","166423494","A21019853","2025-05-10 16:40:45","2025-05-10 16:41:09",24
"2025-05-10","부천점","Ce4KI7ec","166423494","A21015052","2025-05-10 16:41:09","2025-05-10 16:41:51",41
"2025-05-10","부천점","Ce4KI7ec","166423494","A21002061","2025-05-10 16:41:51","2025-05-10 16:42:04",13
"2025-05-10","부천점","Ce4KI7ec","166423494","A21013819","2025-05-10 16:42:04","2025-05-10 16:42:24",19
"2025-05-10","부천점","KbHNLAWS","166423526","A38001742","2025-05-10 16:38:18","2025-05-10 16:38:53",34
"2025-05-10","부천점","KbHNLAWS","166423526","A38001738","2025-05-10 16:38:53","2025-05-10 16:38:57",4
"2025-05-10","부천점","KbHNLAWS","166423526","S0004337","2025-05-10 16:38:57","2025-05-10 16:39:30",32
"2025-05-10","부천점","KbHNLAWS","166423526","A21001864","2025-05-10 16:39:30","2025-05-10 16:40:45",75
"2025-05-10","부천점","KbHNLAWS","166423526","A38001744","2025-05-10 16:40:45","2025-05-10 16:41:09",23
"2025-05-10","부천점","7attfcHe","166423532","A20000926","2025-05-10 16:39:13","2025-05-10 16:39:31",18
"2025-05-10","부천점","7attfcHe","166423532","A20004233","2025-05-10 16:39:31","2025-05-10 16:39:58",26
"2025-05-10","부천점","7attfcHe","166423532","A21006525","2025-05-10 16:39:58","2025-05-10 16:40:06",7
"2025-05-10","부천점","7attfcHe","166423532","A20002606","2025-05-10 16:40:06","2025-05-10 16:40:14",8
"2025-05-10","부천점","7attfcHe","166423532","A20003442","2025-05-10 16:40:14","2025-05-10 16:40:35",20
"2025-05-10","부천점","7attfcHe","166423532","A20001452","2025-05-10 16:40:35","2025-05-10 16:40:49",14
"2025-05-10","부천점","7attfcHe","166423532","A21003598","2025-05-10 16:40:49","2025-05-10 16:40:56",7
"2025-05-10","부천점","7attfcHe","166423532","S0000304","2025-05-10 16:40:56","2025-05-10 16:41:19",23
"2025-05-10","부천점","eED1ubfK","166423539","A20002460","2025-05-10 16:40:32","2025-05-10 16:40:45",12
"2025-05-10","부천점","eED1ubfK","166423539","A20000687","2025-05-10 16:40:45","2025-05-10 16:40:54",9
"2025-05-10","부천점","eED1ubfK","166423539","A21020188","2025-05-10 16:40:54","2025-05-10 16:41:02",7
"2025-05-10","부천점","eED1ubfK","166423539","A21003582","2025-05-10 16:41:02","2025-05-10 16:41:40",37
"2025-05-10","부천점","OffCwHq1","166423659","A21019797","2025-05-10 16:40:46","2025-05-10 16:41:06",20
"2025-05-10","부천점","OffCwHq1","166423659","A21014102","2025-05-10 16:41:06","2025-05-10 16:41:11",4
"2025-05-10","부천점","OffCwHq1","166423659","A21014101","2025-05-10 16:41:11","2025-05-10 16:41:29",17
"2025-05-10","부천점","OffCwHq1","166423659","A21019042","2025-05-10 16:41:29","2025-05-10 16:41:49",20
"2025-05-10","부천점","OffCwHq1","166423659","A21018020","2025-05-10 16:41:49","2025-05-10 16:42:03",13
"2025-05-10","부천점","OffCwHq1","166423659","A21019910","2025-05-10 16:42:03","2025-05-10 16:42:47",44
"2025-05-10","부천점","OffCwHq1","166423659","S0000024","2025-05-10 16:42:47","2025-05-10 16:42:58",10
"2025-05-10","부천점","OffCwHq1","166423659","S0005865","2025-05-10 16:42:58","2025-05-10 16:43:04",6
"2025-05-10","부천점","OffCwHq1","166423659","S0000640","2025-05-10 16:43:04","2025-05-10 16:43:12",7
"2025-05-10","부천점","OffCwHq1","166423659","A20003065","2025-05-10 16:43:12","2025-05-10 16:43:21",9
"2025-05-10","부천점","OffCwHq1","166423659","A20000958","2025-05-10 16:43:21","2025-05-10 16:43:28",6
"2025-05-10","부천점","OffCwHq1","166423659","A21012504","2025-05-10 16:43:28","2025-05-10 16:43:55",27
"2025-05-10","부천점","OffCwHq1","166423659","S0005319","2025-05-10 16:43:55","2025-05-10 16:44:02",7
"2025-05-10","부천점","OffCwHq1","166423659","A20003747","2025-05-10 16:44:02","2025-05-10 16:44:17",15
"2025-05-10","부천점","OffCwHq1","166423659","A21011681","2025-05-10 16:44:17","2025-05-10 16:44:28",10
"2025-05-10","부천점","OffCwHq1","166423659","A21003478","2025-05-10 16:44:28","2025-05-10 16:44:40",12
"2025-05-10","부천점","OffCwHq1","166423659","A21015650","2025-05-10 16:44:40","2025-05-10 16:45:15",35
"2025-05-10","부천점","OffCwHq1","166423659","A21009194","2025-05-10 16:45:15","2025-05-10 16:45:31",15
"2025-05-10","부천점","OffCwHq1","166423659","A21020222","2025-05-10 16:45:31","2025-05-10 16:45:38",7
"2025-05-10","부천점","OffCwHq1","166423659","A21006792","2025-05-10 16:45:38","2025-05-10 16:46:00",21
"2025-05-10","부천점","Bz5RdbCr","166423681","A18000442","2025-05-10 16:40:56","2025-05-10 16:41:27",31
"2025-05-10","부천점","Bz5RdbCr","166423681","A38005833","2025-05-10 16:41:27","2025-05-10 16:41:41",14
"2025-05-10","부천점","Bz5RdbCr","166423681","A38005828","2025-05-10 16:41:41","2025-05-10 16:41:58",17
"2025-05-10","부천점","Bz5RdbCr","166423681","S0003647","2025-05-10 16:41:58","2025-05-10 16:42:21",22
"2025-05-10","부천점","Bz5RdbCr","166423681","A21009286","2025-05-10 16:42:21","2025-05-10 16:42:38",16
"2025-05-10","부천점","Bz5RdbCr","166423681","A21008047","2025-05-10 16:42:38","2025-05-10 16:44:07",89
"2025-05-10","부천점","WyhL9wUW","166423723","S0002007","2025-05-10 16:41:10","2025-05-10 16:41:34",24
"2025-05-10","부천점","WyhL9wUW","166423723","S0000695","2025-05-10 16:41:34","2025-05-10 16:42:09",34
"2025-05-10","부천점","WyhL9wUW","166423723","A20000756","2025-05-10 16:42:09","2025-05-10 16:42:20",11
"2025-05-10","부천점","WyhL9wUW","166423723","A20000183","2025-05-10 16:42:20","2025-05-10 16:42:24",4
"2025-05-10","부천점","WyhL9wUW","166423723","A21009178","2025-05-10 16:42:24","2025-05-10 16:42:43",18
"2025-05-10","부천점","WyhL9wUW","166423723","A20003844","2025-05-10 16:42:43","2025-05-10 16:43:09",26
"2025-05-10","부천점","rKFdMddj","166423815","A21016545","2025-05-10 16:42:24","2025-05-10 16:42:51",27
"2025-05-10","부천점","rKFdMddj","166423815","A21021884","2025-05-10 16:42:51","2025-05-10 16:43:05",13
"2025-05-10","부천점","rKFdMddj","166423815","A21022104","2025-05-10 16:43:05","2025-05-10 16:43:35",30
"2025-05-10","부천점","rKFdMddj","166423815",null,"2025-05-10 16:43:35","2025-05-10 16:43:50",14
"2025-05-10","부천점","29AzUo3j","166423817","A21002190","2025-05-10 16:43:02","2025-05-10 16:43:21",18
"2025-05-10","부천점","29AzUo3j","166423817","A20000659","2025-05-10 16:43:21","2025-05-10 16:44:02",41
"2025-05-10","부천점","29AzUo3j","166423817","A21020684","2025-05-10 16:44:02","2025-05-10 16:44:09",7
"2025-05-10","부천점","29AzUo3j","166423817","A21019570","2025-05-10 16:44:09","2025-05-10 16:44:19",10
"2025-05-10","부천점","29AzUo3j","166423817","S0003197","2025-05-10 16:44:19","2025-05-10 16:44:36",16
"2025-05-10","부천점","29AzUo3j","166423817","A20003932","2025-05-10 16:44:36","2025-05-10 16:44:45",8
"2025-05-10","부천점","29AzUo3j","166423817","A21011009","2025-05-10 16:44:45","2025-05-10 16:44:57",12
"2025-05-10","부천점","29AzUo3j","166423817","A20004316","2025-05-10 16:44:57","2025-05-10 16:45:07",10
"2025-05-10","부천점","29AzUo3j","166423817","A21005000","2025-05-10 16:45:07","2025-05-10 16:45:51",43
"2025-05-10","부천점","29AzUo3j","166423817","S0000500","2025-05-10 16:45:51","2025-05-10 16:46:12",21
"2025-05-10","부천점","29AzUo3j","166423817","A21017390","2025-05-10 16:46:12","2025-05-10 16:46:39",26
"2025-05-10","부천점","29AzUo3j","166423817","A21018739","2025-05-10 16:46:39","2025-05-10 16:46:52",13
"2025-05-10","부천점","29AzUo3j","166423817","S0005219","2025-05-10 16:46:52","2025-05-10 16:47:20",28
"2025-05-10","부천점","eED1ubfK","166423842","A23000208","2025-05-10 16:43:08","2025-05-10 16:43:57",48
"2025-05-10","부천점","7attfcHe","166423861","A21022347","2025-05-10 16:44:05","2025-05-10 16:44:25",20
"2025-05-10","부천점","7attfcHe","166423861","A21001578","2025-05-10 16:44:25","2025-05-10 16:44:41",15
"2025-05-10","부천점","7attfcHe","166423861","A21009174","2025-05-10 16:44:41","2025-05-10 16:45:15",34
"2025-05-10","부천점","7attfcHe","166423861","A21009661","2025-05-10 16:45:15","2025-05-10 16:45:22",6
"2025-05-10","부천점","7attfcHe","166423861","A21014542","2025-05-10 16:45:22","2025-05-10 16:45:37",14
"2025-05-10","부천점","7attfcHe","166423861","A21001650","2025-05-10 16:45:37","2025-05-10 16:45:58",20
"2025-05-10","부천점","rKFdMddj","166423869","A20004241","2025-05-10 16:45:04","2025-05-10 16:45:22",18
"2025-05-10","부천점","Ce4KI7ec","166423878","A20001479","2025-05-10 16:45:03","2025-05-10 16:45:44",41
"2025-05-10","부천점","Ce4KI7ec","166423878","S0000381","2025-05-10 16:45:44","2025-05-10 16:46:04",19
"2025-05-10","부천점","Ce4KI7ec","166423878","A20002610","2025-05-10 16:46:04","2025-05-10 16:46:13",9
"2025-05-10","부천점","Ce4KI7ec","166423878","A21013930","2025-05-10 16:46:13","2025-05-10 16:46:37",23
"2025-05-10","부천점","Ce4KI7ec","166423878","A20002170","2025-05-10 16:46:37","2025-05-10 16:46:50",12
"2025-05-10","부천점","Ce4KI7ec","166423878","A20003932","2025-05-10 16:46:50","2025-05-10 16:46:56",5
"2025-05-10","부천점","Ce4KI7ec","166423878","A21003598","2025-05-10 16:46:56","2025-05-10 16:47:06",10
"2025-05-10","부천점","Ce4KI7ec","166423878","A21013952","2025-05-10 16:47:06","2025-05-10 16:47:31",24
"2025-05-10","부천점","Ce4KI7ec","166423878","A21011853","2025-05-10 16:47:31","2025-05-10 16:48:02",31
"2025-05-10","부천점","Ce4KI7ec","166423878","A21002041","2025-05-10 16:48:02","2025-05-10 16:48:16",14
"2025-05-10","부천점","Ce4KI7ec","166423878","A21002105","2025-05-10 16:48:16","2025-05-10 16:48:25",8
"2025-05-10","부천점","Ce4KI7ec","166423878","A21002302","2025-05-10 16:48:25","2025-05-10 16:48:37",12
"2025-05-10","부천점","Ce4KI7ec","166423878","A21001775","2025-05-10 16:48:37","2025-05-10 16:49:13",35
"2025-05-10","부천점","Ce4KI7ec","166423878","A21001971","2025-05-10 16:49:13","2025-05-10 16:50:03",49
"2025-05-10","부천점","Ce4KI7ec","166423878","A21004361","2025-05-10 16:50:03","2025-05-10 16:50:09",6
"2025-05-10","부천점","Ce4KI7ec","166423878","A21009607","2025-05-10 16:50:09","2025-05-10 16:50:33",24
"2025-05-10","부천점","WyhL9wUW","166423888","A21001578","2025-05-10 16:46:00","2025-05-10 16:46:20",19
"2025-05-10","부천점","WyhL9wUW","166423888","A21012482","2025-05-10 16:46:20","2025-05-10 16:47:18",58
"2025-05-10","부천점","WyhL9wUW","166423888","A21018066","2025-05-10 16:47:18","2025-05-10 16:47:54",35
"2025-05-10","부천점","eED1ubfK","166423928","A20003442","2025-05-10 16:45:27","2025-05-10 16:45:50",22
"2025-05-10","부천점","eED1ubfK","166423928","A21002047","2025-05-10 16:45:50","2025-05-10 16:46:20",29
"2025-05-10","부천점","eED1ubfK","166423928","A21013322","2025-05-10 16:46:20","2025-05-10 16:46:27",7
"2025-05-10","부천점","eED1ubfK","166423928","A21017356","2025-05-10 16:46:27","2025-05-10 16:46:50",22
"2025-05-10","부천점","eED1ubfK","166423928","A21007598","2025-05-10 16:46:50","2025-05-10 16:46:55",5
"2025-05-10","부천점","eED1ubfK","166423928","A21007605","2025-05-10 16:46:55","2025-05-10 16:47:05",9
"2025-05-10","부천점","eED1ubfK","166423928","A21010635","2025-05-10 16:47:05","2025-05-10 16:47:39",33
"2025-05-10","부천점","Bz5RdbCr","166423978","S0005462","2025-05-10 16:46:02","2025-05-10 16:46:21",19
"2025-05-10","부천점","Bz5RdbCr","166423978","A21016961","2025-05-10 16:46:21","2025-05-10 16:46:36",14
"2025-05-10","부천점","Bz5RdbCr","166423978","S0004743","2025-05-10 16:46:36","2025-05-10 16:46:47",11
"2025-05-10","부천점","Bz5RdbCr","166423978","S0006414","2025-05-10 16:46:47","2025-05-10 16:47:34",46
"2025-05-10","부천점","Bz5RdbCr","166423978","A21019910","2025-05-10 16:47:34","2025-05-10 16:47:44",10
"2025-05-10","부천점","Bz5RdbCr","166423978","A20002912","2025-05-10 16:47:44","2025-05-10 16:47:56",12
"2025-05-10","부천점","Bz5RdbCr","166423978","A21018290","2025-05-10 16:47:56","2025-05-10 16:48:15",18
"2025-05-10","부천점","Bz5RdbCr","166423978","A20003747","2025-05-10 16:48:15","2025-05-10 16:48:24",9
"2025-05-10","부천점","Bz5RdbCr","166423978","A21014860","2025-05-10 16:48:24","2025-05-10 16:48:31",7
"2025-05-10","부천점","Bz5RdbCr","166423978","A20003019","2025-05-10 16:48:31","2025-05-10 16:48:39",7
"2025-05-10","부천점","Bz5RdbCr","166423978","A20002236","2025-05-10 16:48:39","2025-05-10 16:48:51",11
"2025-05-10","부천점","Bz5RdbCr","166423978","A21014601","2025-05-10 16:48:51","2025-05-10 16:49:46",55
"2025-05-10","부천점","Bz5RdbCr","166423978","A21014601","2025-05-10 16:49:46","2025-05-10 16:49:49",3
"2025-05-10","부천점","Bz5RdbCr","166423978","A21006456","2025-05-10 16:49:49","2025-05-10 16:49:59",9
"2025-05-10","부천점","Bz5RdbCr","166423978","A21017786","2025-05-10 16:49:59","2025-05-10 16:50:07",8
"2025-05-10","부천점","Bz5RdbCr","166423978","A21020119","2025-05-10 16:50:07","2025-05-10 16:50:24",16
"2025-05-10","부천점","Bz5RdbCr","166423978","A21009194","2025-05-10 16:50:24","2025-05-10 16:50:39",14
"2025-05-10","부천점","Bz5RdbCr","166423978","S0000973","2025-05-10 16:50:39","2025-05-10 16:50:53",13
"2025-05-10","부천점","Bz5RdbCr","166423978","A21002628","2025-05-10 16:50:53","2025-05-10 16:51:03",9
"2025-05-10","부천점","Bz5RdbCr","166423978","A21020929","2025-05-10 16:51:03","2025-05-10 16:51:23",20
"2025-05-10","부천점","Bz5RdbCr","166423978","S0002644","2025-05-10 16:51:23","2025-05-10 16:51:38",14
"2025-05-10","부천점","Bz5RdbCr","166423978","S0005247","2025-05-10 16:51:38","2025-05-10 16:52:10",32
"2025-05-10","부천점","rKFdMddj","166424072","A20002508","2025-05-10 16:46:35","2025-05-10 16:46:56",21
"2025-05-10","부천점","rKFdMddj","166424072","A20003711","2025-05-10 16:46:56","2025-05-10 16:47:04",8
"2025-05-10","부천점","rKFdMddj","166424072","A20002608","2025-05-10 16:47:04","2025-05-10 16:47:22",18
"2025-05-10","부천점","rKFdMddj","166424072","S0004301","2025-05-10 16:47:22","2025-05-10 16:47:48",26
"2025-05-10","부천점","rKFdMddj","166424072","A21022350","2025-05-10 16:47:48","2025-05-10 16:47:59",10
"2025-05-10","부천점","7attfcHe","166424114","A21011185","2025-05-10 16:47:58","2025-05-10 16:48:59",61
"2025-05-10","부천점","7attfcHe","166424114","S0000307","2025-05-10 16:48:59","2025-05-10 16:49:16",16
"2025-05-10","부천점","7attfcHe","166424114","S0004583","2025-05-10 16:49:16","2025-05-10 16:49:20",4
"2025-05-10","부천점","7attfcHe","166424114","S0001677","2025-05-10 16:49:20","2025-05-10 16:49:23",3
"2025-05-10","부천점","7attfcHe","166424114","A21011506","2025-05-10 16:49:23","2025-05-10 16:49:35",12
"2025-05-10","부천점","7attfcHe","166424114","A21006791","2025-05-10 16:49:35","2025-05-10 16:49:46",10
"2025-05-10","부천점","7attfcHe","166424114","A21008863","2025-05-10 16:49:46","2025-05-10 16:49:51",4
"2025-05-10","부천점","ek7EouT6","166424117","S0005355","2025-05-10 16:48:09","2025-05-10 16:48:37",27
"2025-05-10","부천점","ek7EouT6","166424117","S0005355","2025-05-10 16:48:37","2025-05-10 16:48:45",8
"2025-05-10","부천점","ek7EouT6","166424117","S0005247","2025-05-10 16:48:45","2025-05-10 16:49:21",35
"2025-05-10","부천점","WyhL9wUW","166424122","A21014330","2025-05-10 16:49:48","2025-05-10 16:50:03",15
"2025-05-10","부천점","WyhL9wUW","166424122","A21006105","2025-05-10 16:50:03","2025-05-10 16:50:31",28
"2025-05-10","부천점","WyhL9wUW","166424122","A21002033","2025-05-10 16:50:31","2025-05-10 16:50:34",2
"2025-05-10","부천점","WyhL9wUW","166424122","A21008400","2025-05-10 16:50:34","2025-05-10 16:50:49",15
"2025-05-10","부천점","KbHNLAWS","166424153","S0006724","2025-05-10 16:49:59","2025-05-10 16:50:09",10
"2025-05-10","부천점","KbHNLAWS","166424153","S0006416","2025-05-10 16:50:09","2025-05-10 16:51:01",51
"2025-05-10","부천점","KbHNLAWS","166424153","S0006416","2025-05-10 16:51:01","2025-05-10 16:51:05",3
"2025-05-10","부천점","KbHNLAWS","166424153","A20000683","2025-05-10 16:51:05","2025-05-10 16:51:44",39
"2025-05-10","부천점","KbHNLAWS","166424153","A20001452","2025-05-10 16:51:44","2025-05-10 16:51:57",12
"2025-05-10","부천점","KbHNLAWS","166424153","A20000183","2025-05-10 16:51:57","2025-05-10 16:52:01",3
"2025-05-10","부천점","OffCwHq1","166424273","S0002359","2025-05-10 16:50:03","2025-05-10 16:50:22",19
