"일자","센터명","시간대","원주문수","분리주문수","출고UNIT","출고SKU","피킹대기시간","피킹시간","패킹대기시간","패킹시간","총 피패킹 시간","피패킹 품질 12.0분 준수건수","피패킹 품질 15.0분 초과건수","총피패킹MH","피킹대기MH","피킹MH","패킹MH","총입고MH","지원MH","총투입MH","예약주문수","라이더 배차시간","도착시간","픽업시간","전달시간","총 배달 품질","라이더 대기건","라이더 대기건(선도착제외)","봉다리 대기건","라이더 대기시간","봉다리 대기시간"
"2025-05-08","서초반포점",19,"29","29","326","205","71.88","69.61","9.10","44.39","194.98","28","0","140.3","28.0","67.6","44.7","0.0","42.6","183.3","1","10.25","7.94","0.88","12.26","31.36","0","0","29","0.00","11.49"
"2025-05-08","서초반포점",20,"33","33","367","246","175.78","70.29","9.13","50.66","305.86","22","3","119.4","30.0","52.4","37.0","0.0","51.5","260.0","2","10.23","6.33","2.07","12.46","31.13","6","3","27","4.18","9.88"
"2025-05-08","서초반포점",21,"25","25","297","199","113.09","63.17","6.85","33.21","216.32","18","3","168.6","43.3","81.2","44.1","0.0","24.0","246.4","0","9.03","8.76","0.68","13.65","32.14","2","2","23","1.42","10.08"
"2025-05-08","서초반포점",22,"30","30","324","203","37.58","59.73","8.39","39.46","145.16","30","0","141.8","37.7","59.3","44.8","0.0","77.8","219.8","0","9.64","8.82","0.83","13.38","32.69","2","0","28","2.18","14.77"
"2025-05-08","서초반포점",23,"21","21","227","119","7.63","33.23","4.71","20.52","66.09","21","0","-78.8","-75.6","-26.2","23.0","0.0","91.8","13.3","0","11.43","5.55","0.67","9.96","27.64","0","0","21","0.00","13.76"
"2025-05-08","성남점",0,"","","","","","","","","","","","7.4","4.3","0.0","3.1","0.0","53.6","61.0","","","","","","","","","","",""
"2025-05-08","성남점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","성남점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","성남점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","성남점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","성남점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","16.5","0.0","32.2","","","","","","","","","","",""
"2025-05-08","성남점",6,"","","","","","","","","","","","0.0","0.0","0.0","0.0","439.3","32.1","492.1","","","","","","","","","","",""
"2025-05-08","성남점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","227.0","18.1","245.2","","","","","","","","","","",""
"2025-05-08","성남점",8,"12","12","89","69","39.33","20.78","6.45","22.15","88.71","12","0","44.3","11.1","21.4","11.8","258.2","16.2","325.9","12","10.94","2.33","0.75","13.94","27.98","1","1","11","0.30","6.47"
"2025-05-08","성남점",9,"55","55","467","360","155.82","105.37","25.40","114.47","401.06","53","0","242.9","88.3","97.9","56.7","5.4","89.1","412.5","16","13.38","4.45","2.00","14.54","34.39","4","1","51","3.44","11.66"
"2025-05-08","성남점",10,"32","32","366","209","37.92","87.04","16.22","57.85","199.03","31","0","208.1","65.4","81.8","60.9","6.0","145.5","469.7","2","10.42","2.74","2.11","15.09","30.38","2","1","30","2.92","7.62"
"2025-05-08","성남점",11,"39","39","419","292","119.94","104.48","23.22","63.56","311.20","36","1","244.0","70.5","108.1","65.4","0.0","133.3","392.9","2","9.84","6.02","1.81","12.19","29.88","4","2","35","3.35","9.33"
"2025-05-08","성남점",12,"32","32","334","219","62.59","83.55","14.53","59.53","220.20","31","0","197.9","40.7","91.3","65.9","0.0","267.4","566.7","1","11.77","3.02","1.11","12.04","27.96","1","0","31","3.72","8.30"
"2025-05-08","성남점",13,"28","28","280","192","92.95","77.79","13.82","48.80","233.36","21","2","143.0","31.4","70.5","41.1","0.3","80.0","313.5","1","11.01","2.46","1.86","11.72","27.08","5","3","23","4.41","7.25"
"2025-05-08","성남점",14,"44","44","446","297","221.76","116.21","20.00","72.66","430.63","36","3","256.8","60.8","117.5","78.5","3.0","127.4","429.8","7","8.98","6.70","1.70","13.73","31.14","5","4","39","3.19","6.97"
"2025-05-08","성남점",15,"40","40","339","226","89.26","93.77","15.25","60.47","258.75","38","0","197.3","47.5","93.3","56.5","0.0","239.2","471.5","3","11.63","3.60","1.88","14.35","31.49","0","0","40","0.00","8.79"
"2025-05-08","성남점",16,"70","70","646","459","471.43","177.69","31.93","104.35","785.40","47","5","366.8","90.5","172.9","103.4","0.0","18.6","386.3","6","10.65","6.33","2.55","16.78","36.32","12","10","58","3.38","7.68"
"2025-05-08","성남점",17,"64","64","622","407","394.57","186.90","28.40","103.58","713.45","42","6","386.1","104.0","194.9","87.2","0.0","118.1","527.4","9","11.71","7.22","1.51","15.43","35.90","5","4","59","4.14","8.83"
"2025-05-08","성남점",18,"68","68","649","435","310.46","188.55","29.65","118.48","647.14","58","5","393.3","82.9","190.3","120.1","0.2","49.9","499.6","4","17.72","6.03","1.53","14.78","40.09","5","5","63","1.44","15.50"
"2025-05-08","성남점",19,"69","69","675","429","440.38","188.27","31.19","101.12","760.96","44","7","417.2","110.7","192.9","113.6","0.0","58.2","557.5","3","27.60","7.06","1.70","14.55","50.93","5","3","64","2.84","25.73"
"2025-05-08","성남점",20,"51","51","523","340","386.96","148.08","22.69","84.73","642.46","21","11","317.1","80.7","160.0","76.4","0.0","22.8","431.6","5","20.65","7.37","2.36","13.13","43.52","9","4","42","6.26","20.09"
"2025-05-08","성남점",21,"57","57","623","383","493.78","160.25","24.49","90.26","768.78","23","23","310.8","67.5","148.1","95.2","0.0","101.2","479.8","1","15.19","8.28","2.75","13.66","39.89","11","8","46","5.02","13.59"
"2025-05-08","성남점",22,"45","45","462","286","218.27","113.87","20.23","64.53","416.90","37","1","244.6","57.5","119.1","68.0","0.0","26.7","329.7","1","14.75","6.54","1.77","13.30","36.38","5","3","40","4.79","14.15"
"2025-05-08","성남점",23,"40","40","367","220","109.44","104.33","17.66","51.60","283.03","36","1","58.9","10.0","51.7","-2.8","0.0","-62.2","-0.1","0","10.79","5.65","2.23","11.21","29.89","3","1","37","1.72","10.05"
"2025-05-08","성동옥수점",0,"","","","","","","","","","","","0.2","0.2","0.0","0.0","0.0","0.0","0.6","","","","","","","","","","",""
"2025-05-08","성동옥수점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","성동옥수점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","성동옥수점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","성동옥수점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","성동옥수점",5,"","","","","","","","","","","","0.1","0.1","0.0","0.0","30.8","0.0","31.1","","","","","","","","","","",""
"2025-05-08","성동옥수점",6,"","","","","","","","","","","","0.2","0.2","0.0","0.0","316.6","20.4","390.4","","","","","","","","","","",""
"2025-05-08","성동옥수점",7,"","","","","","","","","","","","0.1","0.1","0.0","0.0","195.3","15.6","216.4","","","","","","","","","","",""
"2025-05-08","성동옥수점",8,"13","13","150","100","17.21","42.70","23.72","12.75","96.38","13","0","52.5","16.7","22.8","13.0","44.8","110.1","265.5","13","8.11","1.64","0.56","10.46","20.79","5","5","8","1.47","4.76"
"2025-05-08","성동옥수점",9,"35","35","305","213","22.17","59.89","44.39","36.54","162.99","35","0","154.0","63.7","58.0","32.3","0.1","91.2","301.6","10","5.94","4.04","1.04","11.72","22.76","5","0","31","3.37","6.50"
"2025-05-08","성동옥수점",10,"27","27","269","167","22.45","79.94","50.78","37.79","190.96","24","2","144.8","37.0","74.5","33.3","0.8","45.3","277.2","1","8.04","3.52","1.09","14.48","27.14","4","3","23","3.16","5.84"
"2025-05-08","성동옥수점",11,"25","25","252","175","28.41","59.92","38.05","35.94","162.32","24","0","152.7","47.0","74.8","30.9","2.1","31.2","270.7","0","16.70","7.94","0.68","13.07","38.41","1","0","24","1.10","18.97"
"2025-05-08","성동옥수점",12,"23","23","214","151","16.39","53.58","17.80","28.39","116.16","23","0","125.0","36.0","51.6","37.4","0.6","88.9","297.2","1","7.31","5.87","0.77","13.02","26.98","1","1","22","1.27","8.58"
"2025-05-08","성동옥수점",13,"25","25","326","183","21.57","81.04","26.73","31.84","161.18","24","0","134.8","27.1","73.0","34.7","0.0","48.6","201.6","1","10.69","6.97","2.32","15.52","35.52","3","1","22","2.18","13.06"
"2025-05-08","성동옥수점",14,"24","24","237","180","15.62","66.81","22.73","29.18","134.34","23","1","108.9","16.8","68.6","23.5","0.8","66.7","196.9","2","6.24","8.56","0.97","17.03","32.82","0","0","24","0.00","9.22"
"2025-05-08","성동옥수점",15,"29","29","239","150","25.48","63.43","35.19","33.04","157.14","29","0","138.6","36.2","60.7","41.7","0.0","62.5","238.9","1","6.10","4.50","1.09","13.83","25.53","3","2","26","2.37","6.07"
"2025-05-08","성동옥수점",16,"38","38","424","256","38.32","74.29","66.75","44.35","223.71","38","0","136.0","30.0","65.4","40.6","0.0","66.2","346.8","1","6.84","6.93","1.46","13.74","28.98","4","2","34","2.24","9.66"
"2025-05-08","성동옥수점",17,"48","48","438","298","54.97","90.31","53.87","56.70","255.85","47","0","193.2","46.4","87.1","59.7","0.7","44.3","380.5","5","8.40","6.29","1.10","15.29","31.09","2","2","46","1.38","9.84"
"2025-05-08","성동옥수점",18,"60","60","591","422","81.95","150.96","115.27","75.25","423.43","59","0","255.9","56.3","125.4","74.2","0.0","52.9","409.9","1","9.80","7.91","0.99","17.01","35.73","3","1","57","2.05","11.33"
"2025-05-08","성동옥수점",19,"53","53","453","335","38.71","97.16","97.73","59.54","293.14","53","0","223.0","64.1","98.7","60.2","0.0","87.6","396.6","2","21.08","6.80","1.10","14.68","43.69","2","1","51","2.18","23.33"
"2025-05-08","성동옥수점",20,"34","34","304","207","11.25","52.24","26.84","39.07","129.40","34","0","148.7","51.0","55.0","42.7","0.0","85.5","378.5","1","18.25","7.55","0.70","15.80","42.32","0","0","34","0.00","22.01"
"2025-05-08","성동옥수점",21,"29","29","249","159","11.72","46.28","22.56","32.79","113.35","29","0","105.2","27.1","49.7","28.4","0.0","71.2","293.1","1","10.45","7.75","0.68","12.54","31.45","0","0","29","0.00","14.31"
"2025-05-08","성동옥수점",22,"45","45","408","256","37.09","67.03","58.99","39.88","202.99","45","0","166.5","47.0","76.6","42.9","0.0","22.6","253.1","1","8.07","9.02","1.38","11.81","30.30","1","0","44","0.67","12.89"
"2025-05-08","성동옥수점",23,"37","37","397","271","71.39","117.34","89.05","28.39","306.17","33","4","-5.8","0.8","-41.3","34.7","0.0","0.9","-0.9","0","8.78","9.10","1.27","12.78","31.95","2","2","35","3.79","10.14"
"2025-05-08","송파문정점",0,"","","","","","","","","","","","26.5","13.4","6.3","6.8","0.0","26.3","54.9","","","","","","","","","","",""
"2025-05-08","송파문정점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","송파문정점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","송파문정점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","송파문정점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","송파문정점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","56.2","0.0","57.6","","","","","","","","","","",""
"2025-05-08","송파문정점",6,"","","","","","","","","","","","0.0","0.0","0.0","0.0","334.3","5.2","340.8","","","","","","","","","","",""
"2025-05-08","송파문정점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","150.5","19.6","181.9","","","","","","","","","","",""
"2025-05-08","송파문정점",8,"9","9","77","56","23.21","14.59","3.59","10.17","51.56","9","0","33.8","8.8","14.6","10.4","215.8","38.8","307.3","9","6.58","11.43","3.00","14.86","35.89","1","0","8","6.14","14.61"
"2025-05-08","송파문정점",9,"24","24","273","178","80.38","57.06","8.32","33.50","179.26","22","1","110.6","27.2","55.7","27.7","1.2","223.3","335.2","8","9.41","7.60","1.46","13.33","31.83","0","0","24","0.00","9.56"
"2025-05-08","송파문정점",10,"28","28","257","183","101.35","52.51","14.68","40.43","208.97","27","0","111.3","26.3","49.7","35.3","0.0","21.4","193.7","3","9.06","4.63","2.09","20.90","36.71","1","0","27","8.36","6.70"
"2025-05-08","송파문정점",11,"33","34","368","232","161.45","58.05","12.47","44.80","276.77","32","0","131.2","28.4","55.1","47.7","0.0","128.1","319.5","1","8.39","8.17","1.90","13.82","32.31","1","1","33","0.55","8.72"
"2025-05-08","송파문정점",12,"22","22","254","177","135.08","48.16","10.59","31.41","225.24","13","5","103.0","20.3","49.9","32.8","0.0","76.9","238.4","1","7.67","6.42","3.33","17.54","34.99","4","1","18","5.46","5.95"
"2025-05-08","송파문정점",13,"26","26","343","189","111.92","70.06","13.13","51.38","246.49","23","2","136.6","29.0","62.9","44.7","0.0","109.1","305.7","1","7.17","5.42","3.29","12.82","28.72","10","4","17","3.47","6.85"
"2025-05-08","송파문정점",14,"28","28","285","203","135.75","61.52","12.88","42.00","252.15","22","4","162.2","41.2","72.1","48.9","0.0","94.8","260.5","1","8.93","4.59","3.48","13.74","30.76","7","5","21","4.82","7.66"
"2025-05-08","송파문정점",15,"31","31","239","175","113.89","53.62","12.36","32.52","212.39","31","0","119.8","37.1","48.4","34.3","0.0","79.0","199.2","4","9.01","4.83","2.59","13.78","30.24","1","1","30","1.50","7.30"
"2025-05-08","송파문정점",16,"31","31","280","217","265.53","74.79","25.42","57.56","423.30","12","14","177.4","39.4","79.6","58.4","0.2","91.0","270.3","3","10.59","7.58","3.92","15.10","37.21","8","7","23","6.68","8.43"
"2025-05-08","송파문정점",17,"48","48","476","338","297.85","147.86","28.04","93.81","567.56","32","8","259.8","45.5","134.8","79.5","0.0","6.0","301.6","2","8.37","4.77","4.96","15.72","33.84","19","14","29","6.39","6.40"
"2025-05-08","송파문정점",18,"44","44","341","249","99.59","93.29","21.60","52.19","266.67","43","0","240.8","72.6","101.9","66.3","1.5","118.9","429.5","4","12.21","8.51","2.65","14.54","37.93","6","1","38","3.37","17.53"
"2025-05-08","송파문정점",19,"50","50","480","318","278.03","160.21","27.91","71.68","537.83","34","5","257.7","49.4","147.8","60.5","0.0","125.3","442.7","1","12.87","9.70","2.22","15.40","40.21","5","5","45","3.97","13.59"
"2025-05-08","송파문정점",20,"30","30","310","186","120.55","82.29","15.44","46.48","264.76","22","1","198.4","51.6","100.1","46.7","0.0","89.8","378.8","2","12.53","7.52","2.13","14.99","37.20","3","3","28","1.24","12.18"
"2025-05-08","송파문정점",21,"35","35","305","193","57.25","79.79","18.94","39.87","195.85","35","0","169.4","45.2","79.7","44.5","0.0","212.7","383.0","3","9.54","6.05","1.17","10.71","27.50","3","1","32","2.63","10.96"
"2025-05-08","송파문정점",22,"32","32","302","180","35.52","77.61","17.82","34.92","165.87","32","0","142.7","38.1","71.4","33.2","0.0","67.5","210.2","0","9.66","5.08","2.12","12.73","29.62","1","0","31","10.11","10.22"
"2025-05-08","송파문정점",23,"21","21","218","162","71.38","59.89","9.30","30.23","170.80","20","1","-60.6","23.6","-108.9","24.7","0.5","-36.5","-94.9","0","8.35","6.98","2.09","12.12","29.56","4","0","17","5.72","10.16"
"2025-05-08","송파신천점",0,"","","","","","","","","","","","3.5","1.4","0.0","2.1","0.0","60.5","64.0","","","","","","","","","","",""
"2025-05-08","송파신천점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","송파신천점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","송파신천점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","송파신천점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","송파신천점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","94.9","0.9","95.9","","","","","","","","","","",""
"2025-05-08","송파신천점",6,"","","","","","","","","","","","0.0","0.0","0.0","0.0","111.9","7.2","119.2","","","","","","","","","","",""
"2025-05-08","송파신천점",7,"","","","","","","","","","","","0.1","0.1","0.0","0.0","79.4","16.7","126.3","","","","","","","","","","",""
"2025-05-08","송파신천점",8,"5","5","39","21","12.76","9.53","1.82","3.61","27.72","5","0","17.0","4.6","8.7","3.7","87.3","4.2","123.4","5","9.65","2.78","0.40","8.24","21.10","0","0","5","0.00","6.91"
"2025-05-08","송파신천점",9,"20","20","207","141","101.36","42.69","4.90","34.89","183.84","17","0","88.8","14.8","40.1","33.9","61.3","79.8","239.9","6","11.31","4.61","0.47","10.24","26.66","3","1","18","2.06","7.94"
"2025-05-08","송파신천점",10,"17","17","163","111","81.80","34.12","4.41","26.64","146.97","15","0","58.4","11.5","28.5","18.4","0.0","26.2","151.7","0","8.10","4.00","1.64","9.68","23.44","6","3","11","2.90","6.95"
"2025-05-08","송파신천점",11,"13","13","146","84","34.29","27.47","3.47","23.18","88.41","13","0","68.3","13.1","31.9","23.3","0.0","71.6","197.5","0","9.05","8.19","0.43","7.38","25.08","0","0","13","0.00","10.47"
"2025-05-08","송파신천점",12,"17","17","164","98","90.61","38.05","4.22","20.47","153.35","14","2","82.8","15.3","41.2","26.3","0.0","108.3","222.7","1","8.36","3.29","2.72","8.24","22.64","5","3","12","4.94","5.83"
"2025-05-08","송파신천점",13,"25","25","259","168","84.77","44.42","6.67","30.40","166.26","25","0","109.2","38.8","42.0","28.4","0.0","75.3","234.2","0","7.22","4.17","1.23","8.51","21.15","4","1","21","4.74","6.57"
"2025-05-08","송파신천점",14,"18","18","158","100","33.70","34.30","4.41","23.03","95.44","18","0","101.5","34.7","38.9","27.9","1.0","158.4","278.6","0","7.43","6.58","0.48","9.26","23.78","1","0","17","0.02","9.25"
"2025-05-08","송파신천점",15,"15","15","117","89","37.54","40.81","5.46","28.43","112.24","14","1","88.5","37.3","33.0","18.2","0.0","124.8","227.6","0","8.59","2.86","1.67","9.71","22.86","2","1","13","10.13","6.17"
"2025-05-08","송파신천점",16,"15","15","96","72","54.93","27.67","3.82","16.08","102.50","14","0","81.9","20.9","35.7","25.3","0.0","101.1","183.0","0","9.02","4.66","1.28","8.96","23.95","2","0","13","3.25","8.43"
"2025-05-08","송파신천점",17,"26","26","296","191","110.76","72.26","4.96","43.80","231.78","20","2","122.8","19.5","65.0","38.3","3.4","46.0","233.0","2","8.17","8.29","0.98","10.15","27.62","3","3","23","3.40","9.01"
"2025-05-08","송파신천점",18,"28","28","333","197","127.41","74.74","7.41","44.02","253.58","20","6","157.3","26.5","80.0","50.8","0.0","7.5","174.5","1","10.14","7.99","1.08","10.92","30.16","2","2","26","3.49","10.07"
"2025-05-08","송파신천점",19,"36","36","346","240","134.63","80.47","8.98","38.29","262.37","34","1","163.9","35.1","87.7","41.1","0.0","12.6","273.4","1","16.65","8.79","2.27","13.41","41.14","4","1","32","7.48","21.38"
"2025-05-08","송파신천점",20,"26","26","260","160","53.24","51.27","8.74","32.01","145.26","25","0","120.8","34.1","50.7","36.0","0.1","44.9","205.7","0","15.51","7.89","0.94","9.89","33.82","0","0","26","0.00","17.41"
"2025-05-08","송파신천점",21,"28","29","313","186","67.37","59.02","7.37","28.68","162.44","29","0","116.6","26.6","60.4","29.6","0.1","35.9","181.5","1","7.70","6.95","0.61","9.85","25.13","0","0","29","0.00","9.07"
"2025-05-08","송파신천점",22,"18","18","162","104","13.57","35.77","3.00","16.66","69.00","18","0","64.1","14.1","33.2","16.8","0.0","0.0","111.9","1","8.08","3.44","4.11","7.97","23.62","2","0","16","2.75","9.02"
"2025-05-08","송파신천점",23,"19","19","218","130","44.82","43.52","3.36","19.36","111.06","18","1","-29.0","15.4","-63.7","19.3","0.0","3.5","-0.5","0","7.61","5.52","1.19","8.78","23.12","2","1","17","0.90","8.79"
"2025-05-08","송파잠실점",0,"","","","","","","","","","","","2.2","0.9","0.0","1.3","54.7","49.6","127.7","","","","","","","","","","",""
"2025-05-08","송파잠실점",1,"","","","","","","","","","","","0.0","0.0","0.0","0.0","89.1","0.8","157.1","","","","","","","","","","",""
"2025-05-08","송파잠실점",2,"","","","","","","","","","","","0.0","0.0","0.0","0.0","98.9","1.2","100.1","","","","","","","","","","",""
"2025-05-08","송파잠실점",3,"","","","","","","","","","","","0.0","0.0","0.0","0.0","101.9","4.1","129.8","","","","","","","","","","",""
"2025-05-08","송파잠실점",4,"","","","","","","","","","","","0.0","0.0","0.0","0.0","109.0","2.0","111.0","","","","","","","","","","",""
"2025-05-08","송파잠실점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","174.3","25.4","200.5","","","","","","","","","","",""
"2025-05-08","송파잠실점",6,"5","5","35","21","5.31","6.47","7.37","4.24","23.39","5","0","24.8","15.0","5.4","4.4","78.0","74.8","183.7","5","7.42","2.60","2.13","15.90","28.05","0","0","5","0.00","5.35"
"2025-05-08","송파잠실점",7,"4","4","40","22","7.38","7.45","9.77","2.86","27.46","4","0","20.3","10.7","6.7","2.9","0.0","98.5","123.9","4","4.11","9.29","0.45","11.40","25.28","0","0","4","0.00","6.56"
"2025-05-08","송파잠실점",8,"6","6","55","40","28.27","17.19","6.68","4.93","57.07","4","0","29.0","11.8","12.2","5.0","0.0","49.6","138.9","6","7.09","10.88","0.32","8.54","26.84","0","0","6","0.00","8.48"
"2025-05-08","송파잠실점",9,"33","33","297","216","41.18","92.07","69.05","44.58","246.88","31","0","166.4","68.2","56.3","41.9","0.0","83.7","250.3","5","7.40","6.30","1.11","10.11","24.93","4","4","29","2.58","7.44"
"2025-05-08","송파잠실점",10,"27","27","237","166","30.51","69.79","49.17","42.95","192.42","26","0","137.0","45.3","48.1","43.6","0.0","44.0","181.1","1","8.88","5.84","0.76","12.32","27.82","2","2","25","2.56","8.42"
"2025-05-08","송파잠실점",11,"27","27","254","165","16.56","51.17","36.94","27.75","132.42","27","0","110.6","39.1","43.1","28.4","0.0","69.4","180.3","2","8.03","4.92","1.14","11.15","25.25","3","0","24","2.17","9.34"
"2025-05-08","송파잠실점",12,"31","33","276","197","41.10","58.05","50.28","30.10","179.53","33","0","145.7","59.8","53.9","32.0","0.0","57.2","233.4","1","7.33","6.75","0.60","10.50","25.19","1","0","32","0.48","8.94"
"2025-05-08","송파잠실점",13,"24","24","240","163","14.63","47.56","35.77","31.67","129.63","24","0","128.5","59.8","36.5","32.2","0.0","84.2","245.3","1","7.07","4.66","1.66","11.22","24.63","0","0","24","0.00","6.35"
"2025-05-08","송파잠실점",14,"25","25","307","194","20.93","59.24","25.80","37.03","143.00","25","0","124.0","41.6","45.5","36.9","0.0","102.1","247.2","1","7.02","3.85","1.37","9.25","21.52","4","0","21","3.15","6.76"
"2025-05-08","송파잠실점",15,"19","20","182","107","14.90","38.31","8.73","14.58","76.52","20","0","60.9","21.1","23.9","15.9","0.0","57.6","118.8","0","7.09","2.78","1.07","11.32","22.27","1","0","19","1.56","6.29"
"2025-05-08","송파잠실점",16,"25","25","281","180","13.66","34.09","27.90","21.09","96.74","25","0","84.3","28.3","35.0","21.0","0.0","79.9","224.2","3","7.67","4.79","1.05","13.24","26.77","0","0","25","0.00","8.61"
"2025-05-08","송파잠실점",17,"42","42","346","261","36.94","91.35","80.23","53.17","261.69","42","0","162.7","45.5","65.3","51.9","0.0","121.9","285.4","2","7.36","3.70","1.96","12.49","25.53","10","2","33","4.00","8.00"
"2025-05-08","송파잠실점",18,"59","59","560","373","44.12","100.41","142.61","61.38","348.52","59","0","208.3","59.1","89.8","59.4","0.0","33.4","241.7","3","11.03","7.57","1.00","11.61","31.23","2","0","57","3.07","14.05"
"2025-05-08","송파잠실점",19,"47","48","434","286","49.05","78.29","81.31","39.67","248.32","48","0","172.4","60.7","66.0","45.7","0.0","79.2","311.0","0","15.98","7.54","0.71","10.67","34.93","0","0","48","0.00","18.37"
"2025-05-08","송파잠실점",20,"31","31","293","196","28.67","90.15","69.27","34.22","222.31","29","0","131.6","38.8","55.0","37.8","0.0","98.5","289.9","2","13.03","6.80","0.69","11.81","32.34","2","2","29","0.69","13.48"
"2025-05-08","송파잠실점",21,"41","41","405","264","28.31","84.91","76.92","32.91","223.05","41","0","144.0","52.7","58.7","32.6","2.2","51.3","202.0","0","11.89","7.78","1.16","12.49","33.35","1","0","40","5.26","14.52"
"2025-05-08","송파잠실점",22,"42","42","339","217","20.49","38.68","32.57","20.64","112.38","42","0","101.0","39.9","40.9","20.2","0.0","79.3","180.3","2","7.89","5.87","0.55","9.91","24.24","0","0","42","0.00","11.10"
"2025-05-08","송파잠실점",23,"33","33","293","193","14.18","36.51","36.98","17.76","105.43","33","0","-1.9","-2.8","-17.3","18.2","0.0","41.6","49.7","0","6.75","5.08","1.04","9.58","22.47","0","0","33","0.00","9.22"
"2025-05-08","수원광교점",0,"","","","","","","","","","","","21.5","10.5","0.5","10.5","0.0","1.3","29.0","","","","","","","","","","",""
"2025-05-08","수원광교점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원광교점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원광교점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원광교점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원광교점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","10.9","","","","","","","","","","",""
"2025-05-08","수원광교점",6,"","","","","","","","","","","","0.3","0.3","0.0","0.0","264.7","17.3","282.3","","","","","","","","","","",""
"2025-05-08","수원광교점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","153.8","15.0","168.8","","","","","","","","","","",""
"2025-05-08","수원광교점",8,"9","9","109","88","38.93","21.33","3.22","15.54","79.02","8","1","48.6","12.5","21.3","14.8","155.3","24.1","230.8","9","7.31","10.76","1.01","15.74","34.83","0","0","9","0.00","9.31"
"2025-05-08","수원광교점",9,"18","18","146","107","55.75","32.96","3.96","22.69","115.36","18","0","66.3","14.8","30.9","20.6","24.7","145.7","266.9","3","10.12","3.80","1.07","15.06","30.08","2","0","16","0.56","8.55"
"2025-05-08","수원광교점",10,"19","19","199","125","59.16","30.04","4.19","27.96","121.35","18","1","81.9","28.1","30.0","23.8","0.0","59.2","196.7","2","8.52","3.02","1.62","13.66","26.85","1","1","18","0.62","5.50"
"2025-05-08","수원광교점",11,"26","26","256","162","126.80","41.22","6.38","36.62","211.02","22","0","123.4","36.0","43.0","44.4","0.0","73.5","197.0","2","7.86","4.68","1.60","16.65","30.82","4","1","22","5.71","6.30"
"2025-05-08","수원광교점",12,"26","26","243","180","104.44","47.08","5.50","37.44","194.46","26","0","97.3","26.2","39.2","31.9","0.0","43.7","141.0","2","7.77","5.57","1.69","16.63","31.68","2","0","24","3.73","6.68"
"2025-05-08","수원광교점",13,"25","26","193","146","111.62","31.46","4.28","26.76","174.12","25","0","94.8","21.5","39.6","33.7","0.0","144.7","299.5","0","9.39","4.62","1.34","18.99","34.37","0","0","26","0.00","7.34"
"2025-05-08","수원광교점",14,"33","33","329","252","271.95","61.13","8.33","57.22","398.63","14","4","120.1","21.0","53.4","45.7","0.0","85.5","206.9","3","8.86","6.40","1.44","15.21","31.93","7","7","26","2.51","4.74"
"2025-05-08","수원광교점",15,"31","31","232","181","117.28","50.18","7.10","34.68","209.24","31","0","160.6","47.2","60.6","52.8","0.0","239.6","423.4","7","8.75","6.05","1.21","13.63","29.67","3","0","28","2.70","9.23"
"2025-05-08","수원광교점",16,"46","46","463","350","93.31","97.58","10.51","67.57","268.97","43","1","196.0","47.0","83.5","65.5","0.0","44.2","240.6","4","8.95","4.74","1.45","15.93","31.09","3","3","43","1.86","8.54"
