"CENTER_NAME","실사명","SKU_CODE","구분","계획 UNIT","실사 UNIT"
"부천점","품질지킴이_당일실사_4주차(1)","S0003230","품질관리팀","5","5"
"부천점","품질지킴이_품관실사_4주차(1)","S0003233","품질관리팀","12","NULL"
"부천점","품질지킴이_당일실사_4주차(1)","S0003233","품질관리팀","12","12"
"부천점","품질지킴이_당일실사_4주차(1)","S0003234","품질관리팀","3","3"
"부천점","품질지킴이_당일실사_4주차(1)","S0003241","품질관리팀","2","0"
"부천점","품질지킴이_당일실사_4주차(1)","S0003252","품질관리팀","32","NULL"
"부천점","품질지킴이_당일실사_4주차(1)","S0003276","품질관리팀","3","3"
"부천점","품질지킴이_당일실사_4주차(1)","S0003305","품질관리팀","5","5"
"부천점","품질지킴이_당일실사_4주차(1)","S0003459","품질관리팀","10","NULL"
"부천점","품질지킴이_당일실사_4주차(1)","S0003477","품질관리팀","7","7"
"부천점","품질지킴이_품관실사_4주차(1)","S0003641","품질관리팀","2","2"
"부천점","품질지킴이_품관실사_4주차(1)","S0003642","품질관리팀","4","4"
"부천점","품질지킴이_당일실사_4주차(1)","S0003647","품질관리팀","14","NULL"
"부천점","품질지킴이_품관실사_4주차(1)","S0003688","품질관리팀","4","4"
"부천점","품질지킴이_품관실사_4주차(1)","S0003689","품질관리팀","2","2"
"부천점","품질지킴이_품관실사_4주차(1)","S0003690","품질관리팀","3","3"
"부천점","품질지킴이_당일실사_4주차(1)","S0003716","품질관리팀","2","2"
"부천점","품질지킴이_품관실사_4주차(1)","S0003868","품질관리팀","2","1"
"부천점","품질지킴이_당일실사_4주차(1)","S0003937","품질관리팀","3","3"
"부천점","품질지킴이_당일실사_4주차(1)","S0004000","품질관리팀","6","6"
"부천점","품질지킴이_당일실사_4주차(1)","S0004001","품질관리팀","4","4"
"부천점","품질지킴이_당일실사_4주차(1)","S0004017","품질관리팀","6","6"
"부천점","품질지킴이_품관실사_4주차(1)","S0004047","품질관리팀","1","1"
"부천점","품질지킴이_당일실사_4주차(1)","S0004128","품질관리팀","5","NULL"
"부천점","품질지킴이_당일실사_4주차(1)","S0004132","품질관리팀","145","NULL"
"부천점","품질지킴이_당일실사_4주차(1)","S0004135","품질관리팀","3","NULL"
"부천점","품질지킴이_당일실사_4주차(1)","S0004192","품질관리팀","6","6"
"부천점","품질지킴이_당일실사_4주차(1)","S0004256","품질관리팀","6","6"
"부천점","품질지킴이_당일실사_4주차(1)","S0004310","품질관리팀","3","3"
"부천점","품질지킴이_당일실사_4주차(1)","S0004311","품질관리팀","4","4"
"부천점","품질지킴이_당일실사_4주차(1)","S0004337","품질관리팀","7","7"
"부천점","품질지킴이_당일실사_4주차(1)","S0004362","품질관리팀","8","8"
"부천점","품질지킴이_당일실사_4주차(1)","S0004417","품질관리팀","2","2"
"부천점","품질지킴이_당일실사_4주차(1)","S0004492","품질관리팀","7","NULL"
"부천점","품질지킴이_당일실사_4주차(1)","S0004493","품질관리팀","10","10"
"부천점","품질지킴이_당일실사_4주차(1)","S0004494","품질관리팀","10","10"
"부천점","품질지킴이_당일실사_4주차(1)","S0004495","품질관리팀","12","12"
"부천점","품질지킴이_당일실사_4주차(1)","S0004571","품질관리팀","3","NULL"
"부천점","품질지킴이_당일실사_4주차(1)","S0004579","품질관리팀","10","NULL"
"부천점","품질지킴이_당일실사_4주차(1)","S0004581","품질관리팀","6","6"
"부천점","품질지킴이_당일실사_4주차(1)","S0004584","품질관리팀","7","7"
"부천점","품질지킴이_당일실사_4주차(1)","S0004600","품질관리팀","14","14"
"부천점","품질지킴이_당일실사_4주차(1)","S0004612","품질관리팀","2","2"
"부천점","품질지킴이_당일실사_4주차(1)","S0004617","품질관리팀","4","4"
"부천점","품질지킴이_당일실사_4주차(1)","S0004621","품질관리팀","1","1"
"부천점","품질지킴이_당일실사_4주차(1)","S0004642","품질관리팀","3","3"
"부천점","품질지킴이_당일실사_4주차(1)","S0004657","품질관리팀","3","3"
"부천점","품질지킴이_당일실사_4주차(1)","S0004658","품질관리팀","5","5"
"부천점","품질지킴이_당일실사_4주차(1)","S0004847","품질관리팀","7","4"
"부천점","품질지킴이_당일실사_4주차(1)","S0005539","품질관리팀","3","3"
"부천점","품질지킴이_당일실사_4주차(1)","S0005542","품질관리팀","4","2"
"부천점","품질지킴이_당일실사_4주차(1)","S0005794","품질관리팀","7","6"
"안산점","품질지킴이_품관실사_4주차(1)","A20000294","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20000298","품질관리팀","13","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20000622","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20000928","품질관리팀","6","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20000932","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20000934","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20000936","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20001208","품질관리팀","7","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20001313","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20001479","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20001571","품질관리팀","8","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20001745","품질관리팀","7","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20001748","품질관리팀","7","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20001783","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20001854","품질관리팀","2","1"
"안산점","품질지킴이_품관실사_4주차(1)","A20001855","품질관리팀","4","2"
"안산점","품질지킴이_품관실사_4주차(1)","A20001984","품질관리팀","67","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20001987","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20002338","품질관리팀","114","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20002706","품질관리팀","24","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20002707","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20002914","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20003079","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20003116","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20003118","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20003120","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20003366","품질관리팀","67","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20003710","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20003711","품질관리팀","10","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20003747","품질관리팀","26","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20003895","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20003944","품질관리팀","27","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20003959","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20004101","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20004147","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20004151","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A20004261","품질관리팀","4","3"
"안산점","품질지킴이_품관실사_4주차(1)","A20004269","품질관리팀","3","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21001296","품질관리팀","12","12"
"안산점","품질지킴이_품관실사_4주차(1)","A21001304","품질관리팀","11","11"
"안산점","품질지킴이_품관실사_4주차(1)","A21001695","품질관리팀","34","34"
"안산점","품질지킴이_품관실사_4주차(1)","A21001744","품질관리팀","29","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21001793","품질관리팀","20","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21001796","품질관리팀","16","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21002020","품질관리팀","9","8"
"안산점","품질지킴이_품관실사_4주차(1)","A21002314","품질관리팀","14","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21002785","품질관리팀","17","16"
"안산점","품질지킴이_품관실사_4주차(1)","A21002845","품질관리팀","13","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21003040","품질관리팀","13","13"
"안산점","품질지킴이_품관실사_4주차(1)","A21003186","품질관리팀","5","0"
"안산점","품질지킴이_품관실사_4주차(1)","A21003292","품질관리팀","8","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21003293","품질관리팀","10","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21004642","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21004643","품질관리팀","8","8"
"안산점","품질지킴이_품관실사_4주차(1)","A21005204","품질관리팀","5","5"
"안산점","품질지킴이_품관실사_4주차(1)","A21005207","품질관리팀","48","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21005335","품질관리팀","23","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21005420","품질관리팀","3","4"
"안산점","품질지킴이_품관실사_4주차(1)","A21005597","품질관리팀","50","23"
"안산점","품질지킴이_품관실사_4주차(1)","A21005600","품질관리팀","24","24"
"안산점","품질지킴이_품관실사_4주차(1)","A21005637","품질관리팀","9","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21006029","품질관리팀","7","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21006030","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21006555","품질관리팀","11","11"
"안산점","품질지킴이_품관실사_4주차(1)","A21006958","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21007708","품질관리팀","6","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21007775","품질관리팀","10","8"
"안산점","품질지킴이_품관실사_4주차(1)","A21007934","품질관리팀","7","7"
"안산점","품질지킴이_품관실사_4주차(1)","A21007942","품질관리팀","4","3"
"안산점","품질지킴이_품관실사_4주차(1)","A21008050","품질관리팀","6","6"
"안산점","품질지킴이_품관실사_4주차(1)","A21009398","품질관리팀","11","11"
"안산점","품질지킴이_품관실사_4주차(1)","A21009607","품질관리팀","5","5"
"안산점","품질지킴이_품관실사_4주차(1)","A21009609","품질관리팀","5","5"
"안산점","품질지킴이_품관실사_4주차(1)","A21009610","품질관리팀","2","2"
"안산점","품질지킴이_품관실사_4주차(1)","A21010434","품질관리팀","15","14"
"안산점","품질지킴이_품관실사_4주차(1)","A21010465","품질관리팀","9","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21010738","품질관리팀","3","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21011027","품질관리팀","7","7"
"안산점","품질지킴이_품관실사_4주차(1)","A21011032","품질관리팀","6","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21011394","품질관리팀","6","6"
"안산점","품질지킴이_품관실사_4주차(1)","A21012045","품질관리팀","39","39"
"안산점","품질지킴이_품관실사_4주차(1)","A21012397","품질관리팀","27","25"
"안산점","품질지킴이_품관실사_4주차(1)","A21012447","품질관리팀","47","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21012672","품질관리팀","26","23"
"안산점","품질지킴이_품관실사_4주차(1)","A21012883","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21012917","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21013138","품질관리팀","29","24"
"안산점","품질지킴이_품관실사_4주차(1)","A21013139","품질관리팀","18","18"
"안산점","품질지킴이_품관실사_4주차(1)","A21013140","품질관리팀","10","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21013142","품질관리팀","18","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21013892","품질관리팀","6","6"
"안산점","품질지킴이_품관실사_4주차(1)","A21013893","품질관리팀","5","5"
"안산점","품질지킴이_품관실사_4주차(1)","A21013958","품질관리팀","8","8"
"안산점","품질지킴이_품관실사_4주차(1)","A21014138","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21014301","품질관리팀","3","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21014330","품질관리팀","8","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21014331","품질관리팀","11","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21014613","품질관리팀","5","4"
"안산점","품질지킴이_품관실사_4주차(1)","A21015063","품질관리팀","4","3"
"안산점","품질지킴이_품관실사_4주차(1)","A21015272","품질관리팀","5","4"
"안산점","품질지킴이_품관실사_4주차(1)","A21015494","품질관리팀","12","12"
"안산점","품질지킴이_품관실사_4주차(1)","A21015611","품질관리팀","11","11"
"안산점","품질지킴이_품관실사_4주차(1)","A21015808","품질관리팀","43","43"
"안산점","품질지킴이_품관실사_4주차(1)","A21015984","품질관리팀","2","2"
"안산점","품질지킴이_품관실사_4주차(1)","A21016040","품질관리팀","2","2"
"안산점","품질지킴이_품관실사_4주차(1)","A21016041","품질관리팀","5","4"
"안산점","품질지킴이_품관실사_4주차(1)","A21016042","품질관리팀","6","4"
"안산점","품질지킴이_품관실사_4주차(1)","A21016373","품질관리팀","9","1"
"안산점","품질지킴이_품관실사_4주차(1)","A21016442","품질관리팀","24","24"
"안산점","품질지킴이_품관실사_4주차(1)","A21016521","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21016545","품질관리팀","5","4"
"안산점","품질지킴이_품관실사_4주차(1)","A21016911","품질관리팀","9","9"
"안산점","품질지킴이_품관실사_4주차(1)","A21017054","품질관리팀","11","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21017361","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21017397","품질관리팀","3","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21017567","품질관리팀","3","3"
"안산점","품질지킴이_품관실사_4주차(1)","A21017592","품질관리팀","6","6"
"안산점","품질지킴이_품관실사_4주차(1)","A21017593","품질관리팀","6","6"
"안산점","품질지킴이_품관실사_4주차(1)","A21017920","품질관리팀","5","8"
"안산점","품질지킴이_품관실사_4주차(1)","A21018020","품질관리팀","9","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21018021","품질관리팀","96","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21018137","품질관리팀","6","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21018138","품질관리팀","3","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21018205","품질관리팀","5","1"
"안산점","품질지킴이_품관실사_4주차(1)","A21018206","품질관리팀","4","3"
"안산점","품질지킴이_품관실사_4주차(1)","A21018470","품질관리팀","3","2"
"안산점","품질지킴이_품관실사_4주차(1)","A21018707","품질관리팀","14","13"
"안산점","품질지킴이_품관실사_4주차(1)","A21018708","품질관리팀","14","13"
"안산점","품질지킴이_품관실사_4주차(1)","A21018714","품질관리팀","2","4"
"안산점","품질지킴이_품관실사_4주차(1)","A21018723","품질관리팀","3","2"
"안산점","품질지킴이_품관실사_4주차(1)","A21018725","품질관리팀","5","4"
"안산점","품질지킴이_품관실사_4주차(1)","A21019127","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21019288","품질관리팀","10","9"
"안산점","품질지킴이_품관실사_4주차(1)","A21019492","품질관리팀","6","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21019493","품질관리팀","9","6"
"안산점","품질지킴이_품관실사_4주차(1)","A21019506","품질관리팀","19","19"
"안산점","품질지킴이_품관실사_4주차(1)","A21019928","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21019978","품질관리팀","4","4"
"안산점","품질지킴이_품관실사_4주차(1)","A21020550","품질관리팀","5","5"
"안산점","품질지킴이_품관실사_4주차(1)","A21020760","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21020988","품질관리팀","3","3"
"안산점","품질지킴이_품관실사_4주차(1)","A21021139","품질관리팀","2","2"
"안산점","품질지킴이_품관실사_4주차(1)","A21021141","품질관리팀","13","9"
"안산점","품질지킴이_품관실사_4주차(1)","A21021142","품질관리팀","3","4"
"안산점","품질지킴이_품관실사_4주차(1)","A21021555","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21021556","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21022036","품질관리팀","5","4"
"안산점","품질지킴이_품관실사_4주차(1)","A21022121","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21022122","품질관리팀","6","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21022123","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21022124","품질관리팀","8","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21022125","품질관리팀","7","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21022279","품질관리팀","7","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21022326","품질관리팀","6","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21022366","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21022420","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","A21022424","품질관리팀","6","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000022","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000057","품질관리팀","10","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000127","품질관리팀","7","7"
"안산점","품질지킴이_품관실사_4주차(1)","S0000134","품질관리팀","9","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000181","품질관리팀","15","14"
"안산점","품질지킴이_품관실사_4주차(1)","S0000208","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000219","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000221","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000317","품질관리팀","7","7"
"안산점","품질지킴이_품관실사_4주차(1)","S0000435","품질관리팀","13","13"
"안산점","품질지킴이_품관실사_4주차(1)","S0000439","품질관리팀","10","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000447","품질관리팀","18","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000448","품질관리팀","7","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000449","품질관리팀","7","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000450","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0000504","품질관리팀","11","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0001244","품질관리팀","4","4"
"안산점","품질지킴이_품관실사_4주차(1)","S0001245","품질관리팀","6","6"
"안산점","품질지킴이_품관실사_4주차(1)","S0001413","품질관리팀","3","3"
"안산점","품질지킴이_품관실사_4주차(1)","S0001681","품질관리팀","3","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0001682","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0001859","품질관리팀","5","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0001860","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0001874","품질관리팀","3","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0001875","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0001876","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0002029","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0002031","품질관리팀","1","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0002170","품질관리팀","4","4"
"안산점","품질지킴이_품관실사_4주차(1)","S0002248","품질관리팀","3","3"
"안산점","품질지킴이_품관실사_4주차(1)","S0002271","품질관리팀","3","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0002273","품질관리팀","4","4"
"안산점","품질지킴이_품관실사_4주차(1)","S0002458","품질관리팀","3","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0002463","품질관리팀","3","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0002465","품질관리팀","3","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0002509","품질관리팀","6","6"
"안산점","품질지킴이_품관실사_4주차(1)","S0002615","품질관리팀","5","5"
"안산점","품질지킴이_품관실사_4주차(1)","S0002632","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0002633","품질관리팀","3","3"
"안산점","품질지킴이_품관실사_4주차(1)","S0002698","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0003040","품질관리팀","6","6"
"안산점","품질지킴이_품관실사_4주차(1)","S0003233","품질관리팀","10","10"
"안산점","품질지킴이_품관실사_4주차(1)","S0003641","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0003642","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0003688","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0003689","품질관리팀","2","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0003690","품질관리팀","4","NULL"
"안산점","품질지킴이_품관실사_4주차(1)","S0003868","품질관리팀","2","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20000298","품질관리팀","14","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20000622","품질관리팀","5","5"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20000928","품질관리팀","3","0"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20000932","품질관리팀","27","8"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20000936","품질관리팀","9","1"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20001208","품질관리팀","5","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20001313","품질관리팀","5","2"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20001479","품질관리팀","5","3"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20001571","품질관리팀","11","9"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20001745","품질관리팀","7","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20001748","품질관리팀","5","4"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20001783","품질관리팀","1","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20001854","품질관리팀","4","3"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20001855","품질관리팀","3","1"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20001984","품질관리팀","44","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20001987","품질관리팀","14","5"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20002338","품질관리팀","106","33"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20002706","품질관리팀","9","1"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20002707","품질관리팀","4","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20002914","품질관리팀","6","4"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20003079","품질관리팀","1","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20003116","품질관리팀","1","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20003123","품질관리팀","1","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20003366","품질관리팀","82","37"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20003710","품질관리팀","1","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20003711","품질관리팀","5","1"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20003747","품질관리팀","17","11"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20003895","품질관리팀","1","1"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20003944","품질관리팀","44","2"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20003952","품질관리팀","10","9"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20003959","품질관리팀","2","1"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20004101","품질관리팀","5","3"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20004109","품질관리팀","1","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20004147","품질관리팀","1","0"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20004151","품질관리팀","2","1"
"인천남부점","품질지킴이_품관실사_4주차(1)","A20004261","품질관리팀","5","4"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21001296","품질관리팀","17","17"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21001304","품질관리팀","11","11"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21001695","품질관리팀","48","48"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21001744","품질관리팀","42","42"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21001793","품질관리팀","12","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21001796","품질관리팀","10","8"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21002020","품질관리팀","12","12"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21002314","품질관리팀","17","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21002785","품질관리팀","12","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21002845","품질관리팀","7","7"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21003040","품질관리팀","8","8"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21003186","품질관리팀","10","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21003292","품질관리팀","6","4"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21004642","품질관리팀","3","3"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21004643","품질관리팀","8","8"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21005204","품질관리팀","6","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21005207","품질관리팀","43","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21005335","품질관리팀","11","11"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21005420","품질관리팀","6","6"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21005597","품질관리팀","64","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21005600","품질관리팀","24","8"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21005635","품질관리팀","3","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21005637","품질관리팀","7","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21006029","품질관리팀","2","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21006030","품질관리팀","4","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21006555","품질관리팀","2","2"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21006958","품질관리팀","14","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21007492","품질관리팀","7","4"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21007708","품질관리팀","5","5"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21007775","품질관리팀","9","9"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21007934","품질관리팀","7","7"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21007942","품질관리팀","4","4"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21008050","품질관리팀","33","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21009398","품질관리팀","6","NULL"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21009607","품질관리팀","4","4"
"인천남부점","품질지킴이_품관실사_4주차(1)","A21009609","품질관리팀","5","NULL"
