"ORDER_DATE","CENTER_NAME","실사명","SKU_CODE","구분","계획 UNIT","실사 UNIT","confirmed","confirmed_date","inspected_total_quantity"
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21019042","기타","89","89","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21019134","기타","3","3","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21019455","기타","6","6","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21019458","기타","8","8","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21019780","기타","5","5","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21019800","기타","16","16","0",null,null
"2025-02-15","금천독산점","기타_WAIT실사","A21020384","기타","32","32","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21020446","기타","15","15","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21020776","기타","16","16","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21021091","기타","5","5","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21021340","기타","5","5","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21021445","기타","44","44","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21021817","기타","4","4","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21021903","기타","1","1","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","A21022314","기타","17","17","0",null,null
"2025-02-15","금천독산점","기타_WAIT실사","A38000231","기타","32","32","0",null,null
"2025-02-15","금천독산점","기타_WAIT실사","A38001297","기타","6","6","0",null,null
"2025-02-15","금천독산점","기타_WAIT실사","A38001772","기타","10","10","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0000264","기타","5","5","0",null,null
"2025-02-15","금천독산점","기타_WAIT실사","S0000420","기타","6","6","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0000627","기타","12","12","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0000896","기타","5","5","0",null,null
"2025-02-15","금천독산점","기타_WAIT실사","S0001095","기타","294","294","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0001106","기타","1","1","0",null,null
"2025-02-15","금천독산점","기타_WAIT실사","S0001428","기타","10","10","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0001431","기타","5","5","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0001455","기타","8","8","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0001458","기타","4","4","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0002334","기타","9","9","0",null,null
"2025-02-15","금천독산점","기타_WAIT실사","S0002675","기타","6","6","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0002809","기타","30","30","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0002878","기타","21","21","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0003845","기타","11","11","0",null,null
"2025-02-15","금천독산점","기타_WAIT실사","S0003937","기타","8","8","0",null,null
"2025-02-15","금천독산점","기타_WAIT실사","S0003942","기타","4","4","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0004760","기타","5","5","0",null,null
"2025-02-15","금천독산점","당일 입고 미변경 SKU","S0005216","기타","3","3","0",null,null
"2025-02-15","마포상암점","보증0일_냉장","A20000507","기타","1","1","1","2025-02-15 06:07:22.245370000",null
"2025-02-15","마포상암점","보증0일_냉장","S0000334","기타","1","1","1","2025-02-15 06:07:22.245370000",null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A12000063","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A12000070","기타","2","2","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A12000085","기타","2","2","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A12000090","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A12000094","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A12000095","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A12000134","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A12000149","기타","2","2","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A12000150","기타","2","2","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A12000169","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A17000298","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A18001837","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A21010496","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A21014741","기타","2","2","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A23000141","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A23000147","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005233","기타","5","5","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005235","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005236","기타","7","7","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005288","기타","2","2","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005289","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005290","기타","2","2","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005468","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005471","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005539","기타","2","2","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005550","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005557","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005581","기타","2","2","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005680","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005684","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005685","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005686","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005810","기타","2","2","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38005878","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","A38006154","기타","1","1","0",null,null
"2025-02-15","송파신천점","베이커리,바나나(매일)","S0003890","기타","2","2","0",null,null
"2025-02-15","수원인계점","고가품_OP","A12000054","고가품","1","1","0",null,null
"2025-02-15","수원인계점","고가품_OP","A12000063","고가품","2","2","0",null,null
"2025-02-15","수원인계점","고가품_OP","A12000064","고가품","1","1","0",null,null
"2025-02-15","수원인계점","고가품_OP","A12000097","고가품","2","2","0",null,null
"2025-02-15","수원인계점","고가품_OP","A12000149","고가품","2","2","0",null,null
"2025-02-15","수원인계점","고가품_OP","A12000150","고가품","3","3","0",null,null
"2025-02-15","수원인계점","고가품_OP","A17000298","고가품","1","1","0",null,null
"2025-02-15","수원인계점","고가품_OP","A18001837","고가품","2","2","0",null,null
"2025-02-15","수원인계점","고가품_OP","A21010499","고가품","1","1","0",null,null
"2025-02-15","수원인계점","고가품_OP","A21014738","고가품","1","1","0",null,null
"2025-02-15","수원인계점","고가품_OP","A38005290","고가품","3","3","0",null,null
"2025-02-15","수원인계점","고가품_OP","A38005680","고가품","1","1","0",null,null
"2025-02-15","수원인계점","고가품_OP","A38005810","고가품","1","1","0",null,null
"2025-02-15","수원인계점","고가품_OP","A38006406","고가품","3","3","0",null,null
"2025-02-15","안산점","보증실사_3","S0004602","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증0일_기타/선준","A20001376","기타","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002038","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002068","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002069","보증","6","6","0",null,null
"2025-02-15","인천검단점","보증0일_기타/선준","A20002071","기타","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002071","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002074","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002075","보증","3","3","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002077","보증","2","2","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002138","보증","2","2","0",null,null
"2025-02-15","인천검단점","보증0일_기타/선준","A20002162","기타","1","1","0",null,null
"2025-02-15","인천검단점","보증0일_기타/선준","A20002170","기타","3","3","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002174","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002175","보증","4","4","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002189","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002313","보증","2","2","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002466","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002670","보증","4","4","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002706","보증","20","20","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002707","보증","2","2","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002708","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20002850","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003080","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003082","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증0일_기타/선준","A20003235","기타","2","2","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003273","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003274","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증0일_기타/선준","A20003345","기타","1","1","0",null,null
"2025-02-15","인천검단점","보증0일_기타/선준","A20003392","기타","3","3","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003413","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003550","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003623","보증","3","3","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003624","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003625","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003661","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003710","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003711","보증","13","13","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003770","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003867","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003868","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003894","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003895","보증","2","2","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003896","보증","2","2","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003955","보증","2","2","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20003956","보증","3","3","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20004095","보증","14","14","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20004101","보증","7","7","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20004107","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20004108","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20004109","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20004151","보증","4","4","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20004177","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20004256","보증","1","1","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A20004323","보증","2","2","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A21001377","보증","17","17","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A21001498","보증","2","2","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A21001577","보증","19","19","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A21001578","보증","20","20","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A21001579","보증","3","3","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A21001710","보증","51","51","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A21001711","보증","9","9","0",null,null
"2025-02-15","인천검단점","보증30일실사_2","A21001712","보증","6","6","0",null,null
"2025-02-15","인천검단점","기타실사_당일입고","A21011228","기타","4","4","0",null,null
"2025-02-15","인천검단점","보증0일_기타/선준","A21012622","기타","1","1","0",null,null
"2025-02-15","인천검단점","보증0일_기타/선준","A21012624","기타","1","1","0",null,null
"2025-02-15","인천검단점","보증0일_기타/선준","S0003868","기타","1","1","0",null,null
"2025-02-15","인천검단점","보증0일_기타/선준","S0004023","기타","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000054","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000063","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000064","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000083","고가품","3","3","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000095","고가품","2","2","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000097","고가품","2","2","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000128","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000149","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000150","고가품","4","4","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000170","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000171","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A12000174","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A17000298","고가품","2","2","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A18001837","고가품","3","3","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A21010499","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A21014738","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A21014739","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A21014741","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A23000147","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005158","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005235","고가품","3","3","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005290","고가품","2","2","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005471","고가품","2","2","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005544","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005550","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005551","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005581","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005677","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005685","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005686","고가품","1","1","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005687","고가품","2","2","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38005688","고가품","2","2","0",null,null
"2025-02-15","인천부평점","고가품실사_CL","A38006424","고가품","4","4","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A18000422","기타","6","6","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A18000798","기타","7","7","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A18001362","기타","5","5","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A18001662","기타","7","7","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A18001663","기타","6","6","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A18002891","기타","4","4","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A18002893","기타","3","3","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A18002922","기타","4","4","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A18002940","기타","9","9","0",null,null
"2025-02-16","구로신도림점","보증실사_1","A20000169","보증","8","8","0",null,null
"2025-02-16","구로신도림점","보증실사_1","A20000173","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_1","A20001501","보증","9","9","0",null,null
"2025-02-16","구로신도림점","보증실사_1","A20001515","보증","6","6","0",null,null
"2025-02-16","구로신도림점","보증실사_1","A20001556","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_1","A20002060","보증","31","31","0",null,null
"2025-02-16","구로신도림점","보증실사_1","A20002414","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20002750","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20002772","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20002852","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20002914","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003028","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003029","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003081","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003119","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003120","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003122","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003225","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003442","보증","14","14","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003622","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003623","보증","9","9","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003624","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003625","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003670","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20003685","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20004202","보증","84","84","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A20004269","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21001297","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21001376","보증","8","8","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21001760","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21002314","보증","38","38","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21002381","보증","30","30","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21002794","보증","9","9","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21003036","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21003469","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21003473","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21003645","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21003647","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21003648","보증","24","24","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21003716","보증","8","8","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21005128","보증","78","78","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21005129","보증","88","88","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21005335","보증","7","7","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21005843","보증","7","7","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21005979","보증","13","13","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21006119","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21006502","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21008863","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21009326","보증","16","16","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21009327","보증","5","5","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A21010188","기타","202","202","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010194","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010375","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010459","보증","8","8","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010460","보증","11","11","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010461","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010463","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010464","보증","37","37","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010465","보증","14","14","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010475","보증","8","8","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010585","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010625","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010718","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010738","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010869","보증","11","11","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21010961","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_2","A21011032","보증","11","11","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21011228","보증","4","4","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A21011270","기타","35","35","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21011403","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21011569","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21011681","보증","22","22","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21011684","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21011732","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21011734","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21011782","보증","4","4","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A21011798","기타","40","40","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21011956","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012051","보증","46","46","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012054","보증","6","6","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012339","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012401","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012404","보증","6","6","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012454","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012621","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012624","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012626","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012708","보증","17","17","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012736","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012880","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21012889","보증","7","7","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21013024","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21013089","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21013201","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21013202","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21013604","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21013605","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21013658","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21013825","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21013871","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014075","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014135","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014330","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014331","보증","10","10","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014437","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014497","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014501","보증","27","27","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014569","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014615","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014628","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014660","보증","6","6","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014661","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014773","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014774","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014780","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014814","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014816","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014830","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014844","보증","6","6","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21014850","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015090","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015281","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015284","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015503","보증","8","8","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015519","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015536","보증","6","6","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015572","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015668","보증","19","19","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015866","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015918","보증","16","16","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015934","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21015980","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21016431","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21016464","보증","1","1","0",null,null
